,train_loss,test_loss,train_acc,test_acc,all_loss,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,logit_a5_5d_a_rep_trace_similarity,logit_excluded_loss_a5_5d_a_rep,logit_restricted_loss_a5_5d_a_rep,logit_a5_3d_a_rep_trace_similarity,logit_excluded_loss_a5_3d_a_rep,logit_restricted_loss_a5_3d_a_rep,logit_a5_3d_b_rep_trace_similarity,logit_excluded_loss_a5_3d_b_rep,logit_restricted_loss_a5_3d_b_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,epoch
456,0.00433949747371374,20.529674582048056,1.0,0.0034722222480922937,8.21447353129953,0.074315876,0.04730251832918866,2.0311546247155716,0.105353296,0.2547003713215538,0.7874983317856669,0.0351153,0.010514310243555437,3.311458724569496,0.06933253,0.0247064236641853,2.636433278208299,0.022662252,1.4589557352902176,0.09237905820732553,313
58,0.00414551793836241,20.567686662701657,1.0,0.0034722222480922937,8.22956197598912,0.07450533,0.04574342480291371,2.0230337611824587,0.10560512,0.2488643937794275,0.7787135950976158,0.03519271,0.010084631729138784,3.3083769049262597,0.069487974,0.02379246060956734,2.6311041956368375,0.02277059,1.4467979083483677,0.09003495613735005,317
3,0.003961154009676388,20.606830131599708,1.0,0.0034722222480922937,8.245108744930352,0.07469853,0.044250382133686955,2.014806807632576,0.10585378,0.24314135261335396,0.7700267705830722,0.035267577,0.009673969362226741,3.3053396239275323,0.06964353,0.022922113672879486,2.625761659721599,0.022878915,1.434617864158801,0.08775514100764246,321
466,0.0037842928347054075,20.64457451515141,1.0,0.0034722222480922937,8.260100381752048,0.0748855,0.04279245441649972,2.0066787273744158,0.10610183,0.23756115283108184,0.7613473243074117,0.035340384,0.009278101017873332,3.3023213232762814,0.06979654,0.022077376956458,2.6204278726347114,0.022985937,1.4226318459521883,0.08552298470312208,325
463,0.003616302204141788,20.68266504152304,1.0,0.0034722222480922937,8.275235797909286,0.075079724,0.04140225061530331,1.9983655367752862,0.10634816,0.23213053532196135,0.7527452787217849,0.035413273,0.008901314865439828,3.299294761263137,0.06994927,0.021268148240090275,2.615092159886422,0.023093896,1.4107373607537133,0.08334520609502924,329
351,0.0034552675123046992,20.721517350820264,1.0,0.0034722222480922937,8.290680100942826,0.07527194,0.0400541543642848,1.9900912770820696,0.1065971,0.22678462226708268,0.7441385171482509,0.03548645,0.008538366311851609,3.296255107917261,0.07010325,0.02048929891501395,2.6097258294064924,0.023202563,1.398916380173281,0.0812047142470412,333
40,0.00330175754578711,20.760433912527596,1.0,0.0034722222480922937,8.306154619585723,0.07545833,0.03874791336193816,1.9819065377217104,0.10683709,0.22154249694980657,0.7356976949655812,0.03555913,0.008191200791547521,3.2932015144285844,0.070253454,0.01974035401607476,2.604391280504435,0.023308123,1.3871631708352028,0.07913302802200772,337
329,0.003120098588593961,20.809489305362252,1.0,0.0034722222480922937,8.325667781346228,0.07568679,0.03717722593458676,1.9717603324181177,0.107141554,0.215219205937278,0.7251130674380756,0.03565087,0.007779320703751385,3.2893506761736324,0.07043897,0.0188452859787966,2.59774488227258,0.023440437,1.3727812172155058,0.07659359263920451,342
109,0.0029815808957848956,20.848838671292032,1.0,0.0034722222480922937,8.34132441706231,0.07586875,0.035965987110927924,1.9635596355471656,0.10738025,0.21029158524445782,0.71668675197377,0.035717957,0.0074625434541497285,3.286358243499644,0.07058335,0.01815650970599072,2.5924280375584337,0.023544366,1.3613131355036696,0.07462004846500883,346
501,0.0028496071246093047,20.888332594379595,1.0,0.0034722222480922937,8.357042802089174,0.07605113,0.034796308516270205,1.9554044538255706,0.107621476,0.20549603889365214,0.708329946625506,0.035791073,0.0071606995894566774,3.283257063509113,0.07073379,0.017496742963846134,2.5870379991926713,0.023650426,1.3501947470665963,0.07268006938186523,350
278,0.002693731252419464,20.93878776094619,1.0,0.0034722222480922937,8.37713134319027,0.07627046,0.033389572867477,1.945391110753351,0.10791866,0.19967570244083066,0.6980105809556524,0.035876848,0.006802412500793511,3.279484090267399,0.07091534,0.016708873240430144,2.5803977187060223,0.023779754,1.3364001959718546,0.0703427133762368,355
561,0.002575029939761639,20.979153547540108,1.0,0.0034722222480922937,8.39320643693756,0.07645212,0.03231090386263624,1.9372109486340965,0.1081564,0.1951119634656813,0.6897979638963625,0.03594393,0.006528173732823792,3.276487089234192,0.071064375,0.01610692892921725,2.5750009451950913,0.023884844,1.325494344253534,0.0685148139153933,359
161,0.0024335908316432315,21.028859906243266,1.0,0.004166666883975267,8.413004116999232,0.07667363,0.031005443284190675,1.927005791271279,0.10844961,0.18957055251280583,0.6795629471703346,0.036028832,0.006200087490361782,3.2726662389604533,0.071245536,0.015379856718692108,2.5682666224575272,0.024014166,1.3118948701967164,0.06627969625139307,364
668,0.0023265215288976304,21.069596558346323,1.0,0.004166666883975267,8.429234536285035,0.07684609,0.030001500819430676,1.9189331208003426,0.108677216,0.18525093643190213,0.6715372047912552,0.03609444,0.005950288235505108,3.269645713160183,0.07138883,0.014825475832994074,2.5628908142038034,0.024115235,1.301177356727898,0.06455666131542147,368
18,0.002199397588154364,21.120684383768715,1.0,0.004166666883975267,8.449593392133572,0.07706078,0.028796318866278186,1.908834523678653,0.1089654,0.18000408509253724,0.6614892411565094,0.03617538,0.005652508502246885,3.26587623528412,0.07157177,0.014163178900385825,2.5560780865041437,0.024242999,1.2880361625541041,0.06244197891593187,373
289,0.002103144458058927,21.160961031357218,1.0,0.0034722222480922937,8.465646299155651,0.077237636,0.027876290835343463,1.9006675357165999,0.10919586,0.17590769417712152,0.6535529689888315,0.036239658,0.00542640704867636,3.262882337491214,0.07171737,0.013657484189372899,2.550665692056706,0.02434608,1.2775942536862512,0.06080523176208068,377
43,0.0019887069774331954,21.21247073335565,1.0,0.0034722222480922937,8.486181517577394,0.07744934,0.026764716075570096,1.890536663490894,0.10947787,0.17094594660774504,0.6436661078041622,0.036317017,0.005156018099120636,3.2591373141944575,0.07189493,0.01305098495607055,2.543873886414552,0.02447161,1.2647377793296974,0.058806898576910384,382
495,0.0018806476625076371,21.262794701110693,1.0,0.0034722222480922937,8.50624626905499,0.077663705,0.025700284470643625,1.8804288768313484,0.10976591,0.16614234482093612,0.6338532291662604,0.03639683,0.004899511000207408,3.255370774865221,0.07207623,0.012471974163944412,2.5370726948702385,0.024599917,1.2520780022738396,0.05686508211823266,387
672,0.0017784958794301532,21.31525342936051,1.0,0.0034722222480922937,8.527168469127458,0.07786756,0.024674262429634792,1.8704452807464487,0.11005061,0.1615067378178944,0.6240569515282045,0.036473114,0.0046559905377092535,3.25162063501891,0.072249085,0.011918224367955211,2.530332315489198,0.024724713,1.2396707332296182,0.05497827804065739,392
380,0.0016821162110067505,21.36709266716776,1.0,0.0034722222480922937,8.54784633663995,0.07807501,0.023694868414545017,1.8603312047948737,0.110330656,0.15699380133421795,0.6143885168259039,0.0365458,0.004424932934102551,3.247925440594186,0.07242306,0.01139264011858678,2.523538171232556,0.024849255,1.2273589776027733,0.05315356131438748,397
486,0.001590716252839659,21.420361758713,1.0,0.0034722222480922937,8.569099133183535,0.078278236,0.022750146561098937,1.8502437291424125,0.110601425,0.15259278268208615,0.6048918026154655,0.036616582,0.0042045612389449375,3.2442348396016323,0.07259238,0.010886581090983427,2.516774198206059,0.024970584,1.2150304798017126,0.05139626078539585,402
436,0.0015044057960953182,21.47249437025435,1.0,0.0034722222480922937,8.589900391655451,0.07848442,0.021850955087349654,1.8400656262885817,0.110878,0.14832226855376757,0.5953713178957792,0.036686294,0.003995458058731772,3.240554649290133,0.0727572,0.010404451966263023,2.510077562193277,0.02509323,1.2029043750550872,0.049684058132585425,407
432,0.0014228895323303936,21.526753873818873,1.0,0.0034722222480922937,8.611555283229901,0.078684755,0.02098504029618578,1.8299525811010826,0.11114219,0.1441753179899919,0.5860713847081463,0.036751453,0.0037966569906777155,3.236936504646235,0.072918534,0.009943162738882287,2.503388336098305,0.025211658,1.190777395708916,0.048042789486736376,412
457,0.0013458140903340415,21.580561488631307,1.0,0.0034722222480922937,8.633032083944938,0.07888472,0.020157448149771925,1.8198178518810326,0.11140658,0.14011737593801438,0.5768290160616316,0.036818802,0.0036084288157202417,3.2332524628071284,0.07308861,0.00950522139487437,2.496512033068312,0.025331793,1.1788632249124178,0.046434354733154305,417
680,0.0012732964049371254,21.63494715905031,1.0,0.0034722222480922937,8.65474284150436,0.079083204,0.019366032182708832,1.8097410375071463,0.111668505,0.13621222313383524,0.5677370660226257,0.036883444,0.0034301261751795943,3.2296318041760577,0.073254034,0.009088383942503686,2.4897345105412025,0.025450552,1.1671399838251386,0.04489069277693743,422
89,0.0012044441162496551,21.689996334594152,1.0,0.004166666883975267,8.676721200364646,0.07927562,0.01860225766534042,1.7997576047214285,0.11192739,0.13238459205600062,0.558731916624688,0.036949836,0.0032601763017176236,3.2259444349164963,0.0734171,0.00868759102509226,2.482959067266422,0.025567727,1.1554302894863604,0.043390968060628,427
488,0.0011266207255653982,21.75356968471499,1.0,0.004166666883975267,8.702103846276525,0.079502374,0.017717083485031898,1.7879883613651135,0.11224934,0.12795898412482623,0.5479663418340085,0.03703503,0.0030673611823108693,3.221436587586789,0.07361949,0.008230758657216983,2.4747765776334183,0.025711965,1.141781995761221,0.04163785249792206,433
371,0.0010660206494761276,21.807707302730364,1.0,0.004166666883975267,8.723722533464938,0.07969263,0.017021001874374827,1.778111207783777,0.112512246,0.12440430572685553,0.5391442681434788,0.037107106,0.0029166759349840247,3.2176335745550415,0.0737787,0.007870095511998456,2.4681036276278236,0.025830155,1.130605451188477,0.0402368993281981,438
386,0.0009975401443639475,21.873496173832997,1.0,0.004166666883975267,8.749996993611747,0.07991786,0.016219340248823565,1.7662795845904828,0.11281453,0.12021559533736445,0.5288305962210051,0.037189,0.0027452881371928736,3.2131408449676133,0.07397141,0.007459140990767892,2.4600219942310164,0.025968775,1.1169620706369827,0.038628166789166855,444
701,0.0009441018272928836,21.930194922532724,1.0,0.004166666883975267,8.77264443009986,0.08010111,0.01558419412686375,1.7563851400864532,0.113062315,0.11690115602175942,0.5202684198585197,0.037254214,0.002610819183512433,3.209397035309343,0.0741225,0.007134678839224813,2.4533596005372367,0.026081296,1.1060932714816354,0.037330333037466856,449
661,0.0008835882667594385,21.996187999199105,1.0,0.004166666883975267,8.799005352602414,0.08032143,0.014854496248300554,1.744552523030833,0.11336282,0.11303101996373281,0.5101076151746421,0.037336696,0.002457926889775134,3.2048239263063323,0.074309155,0.006762008390150326,2.4452963515005766,0.026218541,1.0931638154794892,0.03581956623679801,455
626,0.0008270705700446814,22.06321706889347,1.0,0.004166666883975267,8.825783069918435,0.080533095,0.014155743665848972,1.7329683856627287,0.11366011,0.10927170130624235,0.5001530658438387,0.037417375,0.002314219806970683,3.200297527915632,0.074494295,0.006410329414293688,2.4372820932349524,0.026353661,1.0801855373714597,0.0343766122364896,461
172,0.0007826957291316836,22.11893342393905,1.0,0.004166666883975267,8.84804298700214,0.080711275,0.013600603100320862,1.7231240738325357,0.113905296,0.10625701826835109,0.4918663088989367,0.03748024,0.0022007959507879876,3.1965536625701305,0.074637786,0.006130559406209554,2.4306972487803957,0.026464293,1.069612815921897,0.03321238644864194,466
577,0.000732659573671371,22.185923837727245,1.0,0.004166666883975267,8.87480913083236,0.08092202,0.012962938201796993,1.711446492329268,0.11419959,0.1027640049407577,0.4820889656138948,0.037554994,0.0020720938431415857,3.1920937230159336,0.07481954,0.005812074131738503,2.422653785200872,0.026598264,1.05712397895617,0.03186361173095722,472
72,0.0006857099357555943,22.254569946616378,1.0,0.004166666883975267,8.902239404587474,0.0811335,0.012357975450714785,1.6995994642263286,0.11448769,0.09937520574841555,0.4724015466236194,0.037620135,0.0019502060419210555,3.18777640055095,0.074991666,0.005509492403142576,2.414677524995859,0.026729103,1.044639759495301,0.030570101415328385,478
162,0.0006418575083977791,22.321689667601913,1.0,0.004166666883975267,8.929060981519285,0.081342764,0.011782645879254445,1.6878636632238062,0.11477924,0.09611442592260656,0.4628396561071633,0.03768519,0.0018356201783581898,3.183476959988398,0.07516322,0.005222546367545638,2.406746597876247,0.026860602,1.0322458465240252,0.029327346649978204,484
208,0.0006008828554064578,22.389883636706447,1.0,0.004166666883975267,8.95631398435902,0.081556536,0.011237869144523922,1.6759810799966302,0.11506145,0.09294343036234418,0.45350530021629765,0.037752084,0.0017282948827099026,3.1791116249767986,0.075333,0.004951336966864512,2.3988170553092223,0.026990887,1.020012620573306,0.028137468744980222,490
87,0.0005625553177964816,22.45724013948576,1.0,0.004166666883975267,8.983233589014072,0.081762,0.010716976451324089,1.664330316643264,0.115340196,0.08987066679291805,0.4443653692391351,0.037818458,0.0016272247360479316,3.1747612607894973,0.0755018,0.004693862775751483,2.390920193133549,0.027119143,1.0077482327388578,0.026999478714226085,496
461,0.0005210366253370658,22.53488605147387,1.0,0.004166666883975267,9.0142670425602,0.08199903,0.010141282294280608,1.6508514370020297,0.1156678,0.08642761495014495,0.4338616157903535,0.03789512,0.0015170832040234672,3.1697126830280573,0.07570073,0.004411720106217247,2.3816955496265946,0.027269522,0.9937863380587153,0.025726534926590456,503
288,0.00048783530715973086,22.603177143244977,1.0,0.004861111287027597,9.041563558455485,0.08220401,0.00967172149169798,1.639268249443982,0.115946226,0.08357200107538743,0.425032759336503,0.037959367,0.0014284526031945741,3.165414604939822,0.07587714,0.004183820849775725,2.3736800615716582,0.027399281,0.9820059133247085,0.02468068382322117,509
359,0.0004568408176676471,22.669909741483643,1.0,0.004861111287027597,9.06823800107157,0.08239688,0.009219704153489858,1.6280512242010223,0.11622625,0.08083696049861613,0.4163570207331078,0.0380226,0.0013452127230650234,3.161161206831837,0.07605105,0.0039677511782134555,2.3657554460658097,0.027527265,0.9703832107793208,0.023680565548440172,515
594,0.0004231735341697631,22.746859743546388,1.0,0.004861111287027597,9.098997801536548,0.08262585,0.008723298317720628,1.614843792035168,0.11655242,0.07775526891804335,0.4063741525969148,0.038100675,0.0012543785274001483,3.1560776451381694,0.076253355,0.003730129229326886,2.3564944749414827,0.027677735,0.9570924904347273,0.022556697411144824,522
159,0.00039634063397045975,22.81447621629562,1.0,0.004166666883975267,9.126028290889222,0.0828151,0.00831864741912603,1.6035913337344065,0.116824776,0.07521209213830045,0.39796227270480433,0.03815931,0.0011813956496080557,3.1518552652014304,0.07642459,0.0035390558363642168,2.348516112015994,0.027803222,0.9458981963616063,0.021636396688796692,528
340,0.00036723229079642676,22.89370930858622,1.0,0.004166666883975267,9.15770406281399,0.08303349,0.007873076233325532,1.5904207750427273,0.117135584,0.07236401407494429,0.3883111936226918,0.038228795,0.0011018864263896526,3.146848315745311,0.07662046,0.003328920571232544,2.339199413679035,0.02794744,0.9330819701118321,0.02060538149121672,535
629,0.00034027367602256533,22.974273033054153,1.0,0.004166666883975267,9.189913377436433,0.08324961,0.007451567988303118,1.5772513955313414,0.117441215,0.06962531261960782,0.3788449576507985,0.03829535,0.0010277112809566175,3.141872068356593,0.07680579,0.003131134947387345,2.330032923563757,0.0280886,0.9203416805214699,0.019625982400077034,542
169,0.0003187410824653839,23.042560697642518,1.0,0.004166666883975267,9.217215523722219,0.0834305,0.007106825888848471,1.5661133132539407,0.117696665,0.06734951532609716,0.37096632781645855,0.03835349,0.0009680551984387324,3.1375896112783215,0.076967336,0.0029710162663460797,2.322147586111745,0.028208114,0.9095199593359214,0.0188269719953223,548
164,0.0002953945505362286,23.123696705659803,1.0,0.004166666883975267,9.249655919014867,0.08364351,0.0067275974297079395,1.5529547598549307,0.117986366,0.06481691499089393,0.3619360178035946,0.03841505,0.0009029151995381959,3.1326755367050843,0.07715428,0.002795314551439954,2.31288359532408,0.028345518,0.8972742305426996,0.01793441865728375,555
652,0.0002737959853093249,23.20528913786194,1.0,0.004166666883975267,9.282279932737504,0.08384903,0.006369222539509941,1.5399421289920956,0.118277445,0.06239068471185463,0.3530163865944486,0.038480055,0.0008424174532105526,3.127651410846327,0.077340804,0.002630673924646184,2.3035896739741872,0.028482528,0.8853937549427745,0.017075740957875313,562
140,0.0002538225117988342,23.28704450649969,1.0,0.004166666883975267,9.314970096091562,0.08404967,0.0060306631527720376,1.5270634430600947,0.11856334,0.06007098228730016,0.3443186243135213,0.03854073,0.0007859604590834655,3.1227205369165283,0.07752061,0.002475436324614856,2.2944224503013357,0.028616447,0.8735950792015736,0.01626373312298385,569
437,0.00023524330996635916,23.369548151762604,1.0,0.0034722222480922937,9.347960406686846,0.0842518,0.00570862385629947,1.5141008334162258,0.11884947,0.05783265298025192,0.33573572608573204,0.03859988,0.0007331971047995434,3.117790137374966,0.07769918,0.002329178555393256,2.2852323025504107,0.028750677,0.8619487885115253,0.015485121326371056,576
215,0.0002157681538426339,23.46375091615315,1.0,0.0034722222480922937,9.385629827357798,0.08447896,0.005365301958293298,1.4993805349207958,0.11916872,0.055374134727058544,0.32619602674696835,0.03867069,0.000677615344691422,3.1120622647951337,0.07790696,0.002173820915488204,2.274644093712516,0.028902795,0.848971630974979,0.014639190597667688,584
365,0.00020002793857607336,23.54582505178285,1.0,0.0034722222480922937,9.418450037492823,0.0846802,0.005082033399030729,1.4864655015258106,0.119450994,0.0533180487900569,0.3179887251217927,0.038731255,0.0006323061853124539,3.1070780607541177,0.078081414,0.0020458045259088317,2.265524128994872,0.029036095,0.8377002212200804,0.013936343965816802,591
232,0.00018548733056943862,23.628485679820685,1.0,0.0034722222480922937,9.451505564328977,0.08487912,0.0048149650749413015,1.473575444112214,0.11972135,0.051344599335675756,0.3100344447568697,0.03878238,0.0005900430515646767,3.1022879511218258,0.078249335,0.001925400859668296,2.2564932399953403,0.0291647,0.8264075299326585,0.013275103701663194,598
543,0.00017018624351886492,23.724955493988396,1.0,0.0034722222480922937,9.490084309347258,0.08509416,0.0045270313141635935,1.4590025763974854,0.120034896,0.04920807740259646,0.3009824987272841,0.038844086,0.0005454497488769629,3.0966553862865536,0.07843922,0.0017975270692238737,2.246093143698798,0.029310968,0.8143259127810526,0.012544368990311252,606
301,0.00015773888027086934,23.80885707951211,1.0,0.0034722222480922937,9.523637475133764,0.08528447,0.004286441873968077,1.4462996884842012,0.120311394,0.04738890709266329,0.2932538722819998,0.03889642,0.00050883204342918,3.091794690077051,0.078602046,0.0016913356983339085,2.2371150917881883,0.029439487,0.8034878460177313,0.011940342264431329,613
10,0.00014471633255901104,23.907060716652897,1.0,0.0034722222480922937,9.562911116465795,0.08549932,0.004029943741008144,1.4317647359333816,0.12061738,0.04541674516515851,0.2846462205343826,0.038952768,0.00047026594580632067,3.0862664817339263,0.07878725,0.0015789843083619162,2.2267947614528443,0.029583436,0.7915852001606193,0.01128498547568998,621
114,0.0001327316378240913,24.003815755979748,1.0,0.0034722222480922937,9.601605941375508,0.08571316,0.003786947961807894,1.4173231397074757,0.12092109,0.04351474328975117,0.2762808693348819,0.039009042,0.00043451877436380756,3.0807505453489243,0.07897894,0.0014740131306689116,2.216382088895111,0.029728033,0.7797603890035496,0.01066478572255458,629
214,0.00012174301746632934,24.1020732200826,1.0,0.0034722222480922937,9.640902333845858,0.08591477,0.0035589079837790596,1.4031009549318287,0.12121734,0.04169024494327274,0.26811986914140784,0.039061595,0.000401462732248481,3.075268519422897,0.0791711,0.0013762793842925828,2.205884926643091,0.029868864,0.7681397683281318,0.010076774137286233,637
133,0.00011167031880850239,24.19944696945745,1.0,0.0034722222480922937,9.679845789975289,0.08612597,0.0033460585367919788,1.3887226517967894,0.12150588,0.03992984032518139,0.26024596306270176,0.039117143,0.00037097598569607923,3.0697276799326585,0.07936376,0.0012851306316500864,2.195413952853958,0.030010121,0.7565517998269674,0.009523474035513738,645
419,0.00010246227926445326,24.297905249337333,1.0,0.0034722222480922937,9.719223577095413,0.08632732,0.0031462366186313377,1.3745424310888301,0.1217906,0.03825970459486933,0.25255168978471854,0.03916664,0.0003428645259147692,3.0642930664788284,0.079544105,0.001200113528568069,2.185129823548616,0.030146647,0.7451702786373408,0.009002141839764942,653
519,9.39986385941405e-05,24.395933613578745,1.0,0.0034722222480922937,9.75842984461094,0.086519144,0.0029567208197821566,1.3606514361424198,0.122072615,0.03665188604947484,0.24507713531354547,0.039211906,0.00031679457941723724,3.058967093383425,0.07973357,0.0011208588316412133,2.1746932179914684,0.030282304,0.7338205838331963,0.008508997857363868,661
648,8.627276207269072e-05,24.493828618251488,1.0,0.0034722222480922937,9.797583210960308,0.08670519,0.0027796353999380565,1.346873318156151,0.12235357,0.03513984585253842,0.23775862220482072,0.039260663,0.0002928740831625658,3.0535225780680526,0.07991975,0.001047276311168084,2.1642802679778836,0.030416753,0.7230153350910742,0.008039710025613083,669
581,7.833869197865218e-05,24.60508092122159,1.0,0.0034722222480922937,9.842079371701018,0.086909965,0.002593567258705817,1.3315432346168292,0.12265877,0.03348869778646657,0.2298384589197534,0.0393124,0.0002680971159670071,3.047475268068313,0.08012662,0.0009701373928659718,2.152634320812064,0.030564256,0.7107183110529997,0.007546546013106962,678
631,7.19460126095261e-05,24.70249136799139,1.0,0.0034722222480922937,9.88103971480298,0.08709124,0.0024400089148118075,1.3179731971389244,0.12293185,0.03211224626706766,0.2229637139256692,0.039359607,0.00024800311734469603,3.0420643824860276,0.08031151,0.0009072007166103827,2.1422695430024907,0.030696241,0.7003878279848514,0.007131398152952442,686
506,6.536356492480053e-05,24.815637090980594,1.0,0.0034722222480922937,9.926294054532478,0.08728604,0.002277438811950787,1.3027689273168963,0.12322824,0.03063146053046075,0.21542209962428666,0.039398596,0.00022710417047956647,3.0362250919724496,0.0804985,0.0008409068262512312,2.130870984047669,0.03083631,0.6887023204931598,0.006694274680779631,695
16,6.0033168666904844e-05,24.915656320034266,1.0,0.0034722222480922937,9.96629854791807,0.0874614,0.002143157168552226,1.289268800310893,0.123487465,0.02938577947125437,0.2089403575051657,0.039434414,0.00021003597646962525,3.031014080844622,0.080663055,0.00078584233821407,2.1207976370873696,0.03096025,0.6785069559720525,0.006329162169487182,703
94,5.456137989850218e-05,25.028635974707964,1.0,0.0034722222480922937,10.011487126712574,0.087659836,0.002002276484579252,1.2740342010392518,0.12377076,0.028036991985985853,0.20187474345163053,0.03947496,0.00019241063791574958,3.025109591574086,0.08084065,0.0007284867492491337,2.1095691534061736,0.03109693,0.6671717695811626,0.0059427257577650576,712
426,4.957232300603982e-05,25.141391135479456,1.0,0.0034722222480922937,10.05658619758904,0.08786224,0.001870438828912273,1.258727158473879,0.12406352,0.026762443797513503,0.19492283799099214,0.03951536,0.00017623831127362778,3.019189219421509,0.08102125,0.0006751262913941308,2.098269354158542,0.031237435,0.6561528894595546,0.005575260691992652,721
411,4.5048615670585544e-05,25.252844721793725,1.0,0.0034722222480922937,10.101164917886367,0.088066876,0.0017482649636901535,1.2434291555950758,0.124344006,0.025539697511378398,0.18826385198496856,0.039550982,0.00016140880799798502,3.0133872342589045,0.08119749,0.000625739796424323,2.087069340426252,0.03137452,0.6451139270052362,0.0052339857065964385,730
458,4.0941774712135324e-05,25.366072300818693,1.0,0.0034722222480922937,10.14645348539307,0.08826244,0.001633737478071957,1.22830772717458,0.12461461,0.02437281742379099,0.1818255685875162,0.03958874,0.0001478861202415054,3.007482392083449,0.08137709,0.0005802468989572275,2.0757433405836565,0.031508557,0.634514850112994,0.0049121628612140335,739
593,3.683506490366428e-05,25.489922953737075,1.0,0.0034722222480922937,10.195991282533145,0.08847681,0.0015158256509498799,1.2117261474849645,0.12491572,0.023152105085089088,0.17492074890962744,0.03962926,0.0001342262052924416,3.000991827186483,0.081576005,0.0005338211595572452,2.0632463512346186,0.031657204,0.6230430960980201,0.0045785930885734955,749
148,3.3490007012567535e-05,25.601358805710703,1.0,0.0034722222480922937,10.240563616289785,0.088666074,0.00141688071350079,1.196909045192738,0.12518995,0.02210976033190139,0.16885804931967843,0.039664954,0.00012301867833639313,2.995145352619414,0.08175558,0.0004953354888265918,2.0519685086798383,0.03179148,0.6130758978248851,0.004295551314383027,758
181,3.0143303952838348e-05,25.726136919052063,1.0,0.004166666883975267,10.290472853603497,0.08886089,0.0013148764182787942,1.1808412393448304,0.12549223,0.021020820727879024,0.162331260888497,0.03970439,0.00011171604594086164,2.9886313241071933,0.0819439,0.00045578208723700794,2.0396389370308974,0.0319358,0.6022772471697857,0.004001593077532311,768
347,2.7417736362280252e-05,25.838113978081378,1.0,0.004166666883975267,10.33526204187658,0.08903661,0.0012292960415675109,1.1665075222536787,0.12576053,0.02007834919082181,0.15669303548314323,0.039734565,0.00010241503417713778,2.982935525947844,0.082118675,0.00042298373592905835,2.0285079751246817,0.03206554,0.5924860025560444,0.00375556885365135,777
711,2.4682781995935876e-05,25.962007275531214,1.0,0.004166666883975267,10.384817719880937,0.08923006,0.0011405905873168715,1.1507219713046917,0.1260691,0.019102428109342307,0.15057110216970254,0.039765492,9.300722817343602e-05,2.9766834139620997,0.08229942,0.00038920324605127123,2.0164371322780656,0.03220991,0.5820494002625312,0.0034993588030166243,787
549,2.2230574672372357e-05,26.086316870747527,1.0,0.004166666883975267,10.4345400866445,0.0894181,0.0010589921653348356,1.1351088270979537,0.12636906,0.018173009884796122,0.14469494032092356,0.0398028,8.451884332527023e-05,2.9702489752464345,0.082480006,0.00035835876708886836,2.0043619322254647,0.03235195,0.5718995101709561,0.003260137681200765,797
440,2.0019150343603092e-05,26.21190188290371,1.0,0.004166666883975267,10.48477276465143,0.089602254,0.000982974677277527,1.1195935774224872,0.12665518,0.01728681512759414,0.13907194252896082,0.039832655,7.677438874857635e-05,2.963968079418648,0.0826617,0.0003299866419282091,1.9922277034725768,0.032489695,0.5618874948413325,0.0030383101740377285,807
664,1.803073729165629e-05,26.33800401183559,1.0,0.004166666883975267,10.535212423175924,0.0897786,0.0009125231704997092,1.1042576524819854,0.12693907,0.016453495689538813,0.13362352675527753,0.03985957,6.974692026447196e-05,2.957720326724756,0.082833245,0.0003038437380752636,1.9802455712089169,0.032623857,0.552146245984854,0.0028312346383308155,817
222,1.6247804939419347e-05,26.463927625294595,1.0,0.004166666883975267,10.58558079880047,0.08996465,0.0008478997811078512,1.0888511886355499,0.12721555,0.01565344985960325,0.1284249441931984,0.03988626,6.339764264602864e-05,2.951512535870947,0.08300538,0.00027996817519900354,1.9683265413535314,0.03275824,0.5423526035309733,0.002639552236150429,827
513,1.4642624543245675e-05,26.59038216633938,1.0,0.004166666883975267,10.636161652111905,0.09013532,0.0007873484951404838,1.0738681808508295,0.12749222,0.014898354654453588,0.12339753323526254,0.039905936,5.762356803974347e-05,2.9454785304640327,0.083161384,0.00025789748222845605,1.9567284641769405,0.03288694,0.5327038258549505,0.002461757061588744,837
203,1.306908755050807e-05,26.728285726010437,1.0,0.004166666883975267,10.691322131856348,0.090320244,0.0007265624214789583,1.0576253043813102,0.12779817,0.014112848318601868,0.1180829098375076,0.039926484,5.1905380988312694e-05,2.938908703566369,0.083347514,0.00023590800787031126,1.9437708059905405,0.033031054,0.5224294542744864,0.002279340744811347,848
219,1.1664271455196284e-05,26.868224068258733,1.0,0.004166666883975267,10.747296625865799,0.09048899,0.0006700277658961076,1.0418341120071528,0.12809405,0.01337023924565719,0.11301280648017815,0.039947584,4.674967244896449e-05,2.932313786907457,0.08352252,0.00021569319674161016,1.9310381101752223,0.033168167,0.5122969099241078,0.0021113709922208853,859
125,1.0523924958735092e-05,26.993952679642938,1.0,0.004166666883975267,10.797587386212353,0.090644725,0.0006227323707662276,1.027557821055228,0.12836331,0.012733597752713486,0.10858278296832016,0.039967187,4.2538135768306596e-05,2.926330026222642,0.08367731,0.000198929761848405,1.9196033653307965,0.033292875,0.5033280552202682,0.001969638351558301,869
