,train_loss,test_loss,train_acc,test_acc,all_loss,percent_x_embed_trivial_rep,percent_y_embed_trivial_rep,percent_unembed_trivial_rep,percent_hidden_trivial_rep,hidden_excluded_loss_trivial_rep,hidden_restricted_loss_trivial_rep,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,percent_x_embed_sign_rep,percent_y_embed_sign_rep,percent_unembed_sign_rep,percent_hidden_sign_rep,hidden_excluded_loss_sign_rep,hidden_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,percent_x_embed_standard_rep,percent_y_embed_standard_rep,percent_unembed_standard_rep,percent_hidden_standard_rep,hidden_excluded_loss_standard_rep,hidden_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,percent_x_embed_standard_sign_rep,percent_y_embed_standard_sign_rep,percent_unembed_standard_sign_rep,percent_hidden_standard_sign_rep,hidden_excluded_loss_standard_sign_rep,hidden_restricted_loss_standard_sign_rep,logit_s5_5d_a_rep_trace_similarity,logit_excluded_loss_s5_5d_a_rep,logit_restricted_loss_s5_5d_a_rep,percent_x_embed_s5_5d_a_rep,percent_y_embed_s5_5d_a_rep,percent_unembed_s5_5d_a_rep,percent_hidden_s5_5d_a_rep,hidden_excluded_loss_s5_5d_a_rep,hidden_restricted_loss_s5_5d_a_rep,logit_s5_5d_b_rep_trace_similarity,logit_excluded_loss_s5_5d_b_rep,logit_restricted_loss_s5_5d_b_rep,percent_x_embed_s5_5d_b_rep,percent_y_embed_s5_5d_b_rep,percent_unembed_s5_5d_b_rep,percent_hidden_s5_5d_b_rep,hidden_excluded_loss_s5_5d_b_rep,hidden_restricted_loss_s5_5d_b_rep,logit_s5_6d_rep_trace_similarity,logit_excluded_loss_s5_6d_rep,logit_restricted_loss_s5_6d_rep,percent_x_embed_s5_6d_rep,percent_y_embed_s5_6d_rep,percent_unembed_s5_6d_rep,percent_hidden_s5_6d_rep,hidden_excluded_loss_s5_6d_rep,hidden_restricted_loss_s5_6d_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,total_hidden_excluded_loss,total_hidden_restricted_loss,test_loss_restricted_loss_ratio,sum_of_squared_weights,epoch
138,4.775245498526708,4.815910757330482,0.012500000186264515,0.0026041667442768812,4.791511601834066,0.0075417147,0.0075417147,0.0056990767,0.93323004,4.7821004763213955,4.790747264620447,7.872822e-05,4.775252865031217,4.787484374594707,0.008053911,0.008053911,0.008196448,4.517077e-07,4.780713040678612,4.7874842828121285,7.1824456e-05,4.77527238162051,4.787464854454163,0.13684466,0.13684466,0.12950595,1.8195592e-06,4.780732898267518,4.787464898104703,0.00010905111,4.775286317716407,4.787450918236311,0.13266915,0.13266915,0.13946089,1.6318793e-06,4.780747091510798,4.787450809551877,0.00016352594,4.775322010325177,4.787415220510575,0.2068872,0.2068872,0.21882296,2.6165644e-06,4.780782753674994,4.787415517317794,0.00016264738,4.775321598932814,4.787415631637305,0.20622393,0.20622393,0.20886418,2.8707086e-06,4.780782974641408,4.787415463467225,0.00017058391,4.775341274427355,4.7873959526938075,0.3017794,0.3017794,0.2894506,4.017197e-06,4.780803341429714,4.7873961430326935,1.055428e-07,4.7752936841933495,4.787443550050363,4.780754420440505,4.787443349584889,1.0059462651914328,0,10
215,4.774057469590455,4.818217602231231,0.012037036940455437,0.0027777778450399637,4.791721522594285,0.0074998885,0.0074998885,0.0056555606,0.9272543,4.7813302122850105,4.790765541452337,8.679676e-05,4.7740658149306645,4.787483395985645,0.008089169,0.008089169,0.008188325,5.0562846e-07,4.7798526526246965,4.787483296040553,7.8901496e-05,4.774087815767395,4.787461392486964,0.13690522,0.13690522,0.12966138,1.9383447e-06,4.779874795711147,4.787461425457386,0.0001151144,4.774101743746253,4.787447462831384,0.13271943,0.13271943,0.13942102,1.7728785e-06,4.779889058199789,4.78744734169021,0.00017263417,4.774140465701996,4.78740873589951,0.20668954,0.20668954,0.21883431,2.8494655e-06,4.779927543481752,4.787409063114189,0.00017234405,4.77414032434989,4.7874088753865225,0.20616226,0.20616226,0.20887205,3.0380154e-06,4.779928430049084,4.7874087118683315,0.00018232156,4.774162651395685,4.7873865449650514,0.30193448,0.30193448,0.28936732,4.3896125e-06,4.779951508796357,4.787386762961838,1.1975663e-07,4.774110089226957,4.7874391160369365,4.779897418279488,4.787438894948514,1.006429054857534,0,11
108,4.772785232303871,4.820669164634709,0.012731481343507767,0.0029513889458030462,4.79193880583105,0.0074528274,0.0074528274,0.005607928,0.92056346,4.780476523693453,4.790798365918847,0.000100364,4.772795150654991,4.7874818253944955,0.008126334,0.008126334,0.00817811,5.765637e-07,4.778929418358474,4.7874817157864085,8.658369e-05,4.772819449872855,4.787457519857242,0.13696328,0.13696328,0.12982993,2.0743546e-06,4.77895376181028,4.78745753984622,0.000131431,4.772837174711756,4.787439793609495,0.13276292,0.13276292,0.13938123,1.9517956e-06,4.778971665836592,4.787439656304031,0.00018374578,4.772876002679148,4.787400959041119,0.20649971,0.20649971,0.21883118,3.122289e-06,4.779010220270502,4.787401320124181,0.0001787698,4.772873544369527,4.787403417534719,0.20609635,0.20609635,0.20889288,3.2234148e-06,4.779009074831336,4.78740326364635,0.00019629853,4.772901597052731,4.787375359902696,0.3020986,0.3020986,0.28927875,4.8103957e-06,4.779037979325464,4.787375611751325,1.3909805e-07,4.772847092478787,4.787429876219164,4.778981645498319,4.787429629315983,1.0069430859338762,0,12
92,4.771411603234115,4.8232444387383415,0.013078703545033932,0.0027777778450399637,4.792144737500938,0.007399875,0.007399875,0.0055566076,0.91295844,4.779526925405615,4.790816212887456,0.00011213579,4.771422962899473,4.787480380811228,0.008165917,0.008165917,0.008166843,6.678836e-07,4.777921808532369,4.787480259832333,9.604283e-05,4.771450521504694,4.787452817092807,0.13702148,0.13702148,0.13001427,2.2352892e-06,4.777949329058881,4.787452821012294,0.00014980456,4.771472309066675,4.787431027770352,0.13280138,0.13280138,0.1393458,2.145478e-06,4.777971334931771,4.787430870915167,0.00019778853,4.771511790919052,4.787391539462271,0.20631015,0.20631015,0.21881384,3.3841022e-06,4.778010549130883,4.787391937636619,0.0001860278,4.77150583266455,4.787397497648031,0.20602758,0.20602758,0.20892349,3.4558448e-06,4.778006188739979,4.787397359335591,0.00020983063,4.771539147887159,4.787364177863266,0.30227363,0.30227363,0.2891792,5.2849036e-06,4.7780401548463445,4.78736447155594,1.619956e-07,4.771483669177165,4.787419665797578,4.777982740779415,4.787419387959012,1.0074831653289942,0,13
355,4.769912664740473,4.825968915387265,0.01284722238779068,0.0026041667442768812,4.792335164932036,0.0073404266,0.0073404266,0.0055014277,0.90431947,4.778460303923827,4.790813381508769,0.00012288021,4.769925405179403,4.787479000173985,0.008207369,0.008207369,0.008155344,7.755382e-07,4.776808615924499,4.787478865949964,0.000109624794,4.769958127535933,4.78744627043988,0.1370821,0.1370821,0.13021854,2.4133547e-06,4.776841079734662,4.787446254900702,0.00017154393,4.769983806236894,4.787420586454044,0.13284153,0.13284153,0.13931784,2.3838757e-06,4.776867220278619,4.787420406595715,0.00021383821,4.770023519600781,4.7873808678094045,0.20612128,0.20612128,0.21878275,3.6606302e-06,4.776906687761925,4.787381305765504,0.0001975215,4.770015061061244,4.787389328002169,0.20595355,0.20595355,0.20896138,3.7294835e-06,4.776900022903283,4.787389212253634,0.00022461612,4.770052395837928,4.78735198676509,0.30245376,0.30245376,0.28906274,5.788084e-06,4.776937928438001,4.787352331003133,1.917384e-07,4.7699965489215055,4.787407843844853,4.776879945429339,4.787407529770635,1.0080547530948294,0,14
118,4.768278573727991,4.828908618689818,0.01284722238779068,0.0027777778450399637,4.792530591332213,0.0072757336,0.0072757336,0.0054421714,0.89460224,4.7772657696219305,4.7907981231101795,0.0001417622,4.768293616696154,4.787476698222126,0.0082505355,0.0082505355,0.008144464,8.93333e-07,4.775586513374935,4.787476548674823,0.00012198674,4.768330344018015,4.787439958940544,0.13714726,0.13714726,0.13044606,2.6264888e-06,4.77562285201824,4.7874399190874755,0.0001970991,4.768362225684995,4.787408073540959,0.13288464,0.13288464,0.13929558,2.6252992e-06,4.7756555575751545,4.787407867542915,0.00022874729,4.768399929942488,4.787370362757839,0.20593575,0.20593575,0.21873626,3.979127e-06,4.775692832381404,4.787370843832996,0.00020803543,4.768388940007619,4.787381353055377,0.20586757,0.20586757,0.20900548,4.0617065e-06,4.775683688022144,4.787381267748153,0.00024455637,4.768434264076468,4.787336020192711,0.3026385,0.3026385,0.28892994,6.3750135e-06,4.7757296357595695,4.787336426184328,2.2923722e-07,4.768377268715066,4.787393028982169,4.775670515401157,4.7873926734409995,1.0086719323190547,0,15
60,4.766510836588748,4.832134360336676,0.013194444589316845,0.0029513889458030462,4.792760246124801,0.0072061336,0.0072061336,0.0053787287,0.883826,4.775944076873771,4.790782614482102,0.00016649043,4.766528948089884,4.7874736302681455,0.008296034,0.008296034,0.0081351865,1.0129525e-06,4.774265238380573,4.787473463279647,0.00012846293,4.766566725914488,4.7874358403840445,0.13721567,0.13721567,0.13069932,2.8578647e-06,4.774302650786891,4.787435770921286,0.0002167625,4.76660514154203,4.7873974157265975,0.13293153,0.13293153,0.13927758,2.8929467e-06,4.774341990684372,4.787397180839238,0.00023895688,4.766640791537633,4.787361761207586,0.20575243,0.20575243,0.21867011,4.3137798e-06,4.774376978996569,4.787362288693466,0.0002236588,4.766632468916142,4.787370082642048,0.20577133,0.20577133,0.20905948,4.4368426e-06,4.774370607003099,4.787370038145685,0.00026364083,4.766682890869203,4.787319652520337,0.30282688,0.30282688,0.28877962,7.008083e-06,4.774421770007408,4.7873201339633304,2.6783792e-07,4.766623253488942,4.787379303209391,4.774359993192182,4.787378901348966,1.0093486352156291,0,16
179,4.764578921878973,4.835765480958839,0.013888888992369175,0.0029513889458030462,4.793053545460974,0.0071339183,0.0071339183,0.0053109713,0.872188,4.774467046097711,4.790779105584507,0.00019662174,4.764600936743882,4.787469725169067,0.00834352,0.00834352,0.008127599,1.174073e-06,4.7728150929977735,4.787469538440597,0.00013694953,4.764640247872859,4.787430400043141,0.13728413,0.13728413,0.13097979,3.1316204e-06,4.7728541337584085,4.787430295173056,0.00022797401,4.764681013212448,4.7873896282805894,0.13298434,0.13298434,0.1392594,3.1916954e-06,4.772895842141365,4.787389362616539,0.00024847413,4.764718011165481,4.7873526215335325,0.2055659,0.2055659,0.21858492,4.6717214e-06,4.772931894488607,4.787353199341523,0.00023767044,4.764711961912512,4.787358670542571,0.20566729,0.20566729,0.20912601,4.8623187e-06,4.772928085497919,4.787358679906584,0.00028494518,4.764770327223179,4.7873002929829305,0.30302095,0.30302095,0.28861135,7.7026525e-06,4.77298743054034,4.787300866814605,3.0880784e-07,4.764703025360578,4.787367610668217,4.772917750493312,4.787367158265234,1.010109590740298,0,17
649,4.762451686264743,4.839907714244355,0.014467592351138592,0.0027777778450399637,4.793434097241132,0.007059201,0.007059201,0.0052390615,0.859911,4.772805631811786,4.790800813137902,0.0002207795,4.762477276916996,4.7874661482370255,0.008393919,0.008393919,0.008122631,1.3470016e-06,4.771204552985768,4.78746593893996,0.0001478858,4.762520241397433,4.787423165580581,0.13735199,0.13735199,0.13129058,3.438946e-06,4.771247474612757,4.787423018456482,0.00023885551,4.762562417994005,4.7873809814882184,0.13304546,0.13304546,0.13923588,3.5189673e-06,4.7712902924626475,4.787380683222825,0.0002564649,4.762600306957617,4.787343083884884,0.20537326,0.20537326,0.21847631,5.0441186e-06,4.771326934885625,4.7873437163008115,0.0002545644,4.762599203901502,4.787344185516517,0.20555598,0.20555598,0.20920679,5.3256267e-06,4.771328446782738,4.787344266689549,0.0003107456,4.762667777798402,4.787275595786784,0.30322027,0.30322027,0.28842878,8.431705e-06,4.77139843751412,4.7872762818290555,3.5480588e-07,4.762588008030851,4.787355386939895,4.77131582709056,4.787354879371827,1.010977426198123,0,18
565,4.760113407262603,4.844638499909786,0.014814814552664757,0.002256944542750716,4.793923444342305,0.0069831973,0.0069831973,0.0051634186,0.8471659,4.7709429876616225,4.790843951630495,0.0002377193,4.760142111011542,4.787463033946157,0.008447136,0.008447136,0.008119969,1.5205383e-06,4.769411028330747,4.787462799298476,0.00016210935,4.760191692142394,4.787413431485369,0.13741839,0.13741839,0.1316302,3.796005e-06,4.769460687237946,4.787413233681662,0.00025638888,4.760237229022464,4.787367887399828,0.13311446,0.13311446,0.1392082,3.8760804e-06,4.769506440901382,4.787367556303675,0.00026506936,4.76027342665558,4.78733168177302,0.20517662,0.20517662,0.21833952,5.4821367e-06,4.769541280112961,4.787332374580968,0.00026966044,4.7602761958882605,4.78732890949097,0.20543385,0.20543385,0.2093008,5.8533733e-06,4.76954713816542,4.787329083989055,0.00033849166,4.76035861714693,4.787246466720995,0.30342638,0.30342638,0.28823793,9.28042e-06,4.769631235615405,4.787247289128,4.060803e-07,4.760265928950449,4.787339178571153,4.769535212185433,4.7873386128162645,1.0119690483017272,0,19
24,4.757559338781648,4.8500603688037,0.015625,0.0015625000232830644,4.794559750809348,0.006905292,0.006905292,0.0050842767,0.83406824,4.768868581763026,4.790897594342062,0.00025330842,4.757591426796172,4.787459649513678,0.008503444,0.008503444,0.008119595,1.71113e-06,4.76741024250199,4.787459386262855,0.00017609437,4.757648549583025,4.7874024995108835,0.13747668,0.13747668,0.13200147,4.2075094e-06,4.76746762382817,4.787402240569738,0.00027572038,4.75769902783237,4.787352010037772,0.1331914,0.1331914,0.13917759,4.2792117e-06,4.767517896737909,4.787351648047287,0.00027462497,4.757733259063243,4.78731777061338,0.20498425,0.20498425,0.21817286,5.9822764e-06,4.7675506198479685,4.7873185303879495,0.00028357725,4.7577389271183534,4.7873120994665035,0.20530312,0.20530312,0.20940238,6.4508895e-06,4.767560086383458,4.787312394462547,0.00036589528,4.7578374046969625,4.787213593688656,0.3036359,0.3036359,0.28804183,1.0292397e-05,4.767660091119352,4.787214584507699,4.609104e-07,4.75773111374706,4.7873199167700085,4.767550176303996,4.787319291514296,1.0131056805424727,0,20
