,train_loss,test_loss,train_acc,test_acc,all_loss,logit_trivial_rep_trace_similarity,logit_excluded_loss_trivial_rep,logit_restricted_loss_trivial_rep,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,logit_s5_5d_a_rep_trace_similarity,logit_excluded_loss_s5_5d_a_rep,logit_restricted_loss_s5_5d_a_rep,logit_s5_5d_b_rep_trace_similarity,logit_excluded_loss_s5_5d_b_rep,logit_restricted_loss_s5_5d_b_rep,logit_s5_6d_rep_trace_similarity,logit_excluded_loss_s5_6d_rep,logit_restricted_loss_s5_6d_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,epoch
600,0.025998530934074598,16.169295637551325,1.0,0.0062500000931322575,6.483317373949795,1.2720193e-08,0.02599853163953921,4.787491742782046,0.6513612,2.754893661602515,4.094346462947434,0.023047805,0.06576276915719853,3.884641244281316,0.047293566,0.17410446148089753,2.992484030651653,0.032083903,0.13236324950959663,3.22560008145943,0.023990309,0.08826033730139042,3.6068964395396006,0.037226327,0.24947066318523,2.6211846490234105,0.43003005,4.138636384855988,2.3199191691304106,1464
197,0.03240019592587593,15.502101458487058,1.0,0.0062500000931322575,6.220280701451312,1.26092345e-08,0.03240019659384361,4.787491742782046,0.656445,2.705896149425756,4.094347294422455,0.02280551,0.07819846752944552,3.9241024082924847,0.046828203,0.19642698221231664,3.067125714820412,0.031747375,0.15167283783642116,3.2931746365323837,0.02375672,0.10346715433280734,3.65787820714611,0.036850743,0.2755101644117759,2.712750390989699,0.43656328,4.039676334048428,2.3918393506456685,1480
194,0.03723337729325437,15.100675235239079,1.0,0.00642361119389534,6.062610121563384,1.2507371e-08,0.03723337912752946,4.787491742782046,0.659433,2.6872606216970247,4.0943479043728574,0.022628687,0.08738449535726639,3.947318108027631,0.04652196,0.21291609801460054,3.1099297257975453,0.03149347,0.16563179556099827,3.3333401588339986,0.02357232,0.11453524315944873,3.688399877694435,0.036557294,0.29418695058047617,2.767736054833242,0.4404122,3.9949791226545606,2.4332078944571247,1496
182,0.039119132363317974,14.94809588100504,1.0,0.0062500000931322575,6.002709834026419,1.3073986e-08,0.03911913551269487,4.787491742782046,0.6613971,2.6836721942373187,4.094348016055608,0.022528566,0.09090146523554392,3.9554265944330633,0.046374634,0.21939650718791448,3.1236240598482063,0.03134095,0.17085817779409213,3.3478342568203927,0.023454046,0.11869635518850967,3.6996857696781675,0.036388643,0.3010588032832105,2.787188395786422,0.44296074,3.983958212499761,2.4464615181355396,1512
153,0.03806057201315992,15.001262918764727,1.0,0.006076388992369175,6.023341510902017,1.2769306e-08,0.03806057243176158,4.787491742782046,0.66228485,2.696648865755001,4.094347664567618,0.022478875,0.08886746488946355,3.951430961681983,0.046353355,0.21635822952939918,3.113158147214003,0.031258956,0.1676523138570766,3.3415514811859337,0.023389058,0.1161848414377699,3.6950402706267127,0.036299065,0.29664484654437856,2.7782685362065944,0.44411695,4.005793276392471,2.4363317847240764,1528
173,0.03479364763598445,15.215396400010862,1.0,0.0059027778916060925,6.107034748217674,1.27029125e-08,0.03479364710552558,4.787491742782046,0.66255313,2.722798457319405,4.094347041104533,0.022465512,0.08259170605443704,3.937946608955415,0.046427213,0.20584836160837544,3.083587471650464,0.031234896,0.15793415350577664,3.3186835822280742,0.023365617,0.10855115013540562,3.6777788379935967,0.036272015,0.28328408557577184,2.7468437318895726,0.44447404,4.054218746935963,2.4077384463238585,1545
562,0.030596826716703513,15.52891067493602,1.0,0.0059027778916060925,6.229922366945498,1.2849341e-08,0.030596828214202638,4.787491742782046,0.66241366,2.758879903898284,4.094346405035882,0.02246942,0.07435589380344053,3.9187613314938536,0.046539776,0.1914000396597593,3.042803955205859,0.031240202,0.14496999281702852,3.2858263285759617,0.023365535,0.09848800377288863,3.652794339633984,0.036278203,0.2652456211688807,2.7018122431069043,0.44430065,4.120448385656602,2.368372849638103,1562
450,0.02634325020513192,15.893532553429567,1.0,0.00572916679084301,6.373218970556437,1.3016688e-08,0.026343248470208563,4.787491742782046,0.66209924,2.7997527243697347,4.094345883651833,0.022487331,0.06577795171122572,3.8965413265780677,0.0466769,0.1756849649107685,2.996241781723708,0.031264946,0.131147998691167,3.2478013875456146,0.02337914,0.08790499222806226,3.6238729068740008,0.036300458,0.24549668027557703,2.6501450574533263,0.4439016,4.195575027948531,2.3235323967246706,1579
615,0.02244722897472829,16.281810707624523,1.0,0.0059027778916060925,6.526192620306228,1.3146746e-08,0.022447228601510497,4.787491742782046,0.66171885,2.8427230645721866,4.094345495255144,0.022511821,0.057678502931457924,3.872984660045838,0.046816427,0.16014364209469775,2.9474609917648382,0.03130178,0.11776998592533844,3.2073821817127413,0.023398437,0.07780267837254806,3.5932592174905813,0.03633541,0.22588459918347403,2.5954025411677644,0.443418,4.2742336955437015,2.2766785358617594,1596
331,0.018840633966685,16.70263219618058,1.0,0.006076388992369175,6.692357258159559,1.3338649e-08,0.018840632837901095,4.787491742782046,0.66129875,2.8887072321263885,4.094345204645137,0.022542343,0.049927828299223403,3.847509433880348,0.04696392,0.14453510574105832,2.8951313280198177,0.03135313,0.10463156421454856,3.1634162692367958,0.02342578,0.06803323435627785,3.560045333875705,0.036374174,0.20594968753788662,2.536728479890509,0.44288468,4.358284589061818,2.226562323231216,1614
290,0.01592787472894325,17.102857814920252,1.0,0.0062500000931322575,6.850699850108037,1.297758e-08,0.015927873324964356,4.787491742782046,0.66088295,2.931997197075257,4.094345014379273,0.022574201,0.04345857213225945,3.823343151008678,0.047106624,0.13091061723312913,2.845625506087215,0.031406816,0.09334301349580952,3.1216871341678023,0.023452861,0.05977607616341291,3.528638762455819,0.036420282,0.18837504431233437,2.4810184375871085,0.44235775,4.437603549552845,2.1792973110868332,1631
181,0.013304138409332478,17.527017264859655,1.0,0.0062500000931322575,7.01878938822377,1.3239514e-08,0.013304137032186397,4.787491742782046,0.66043496,2.9768733854682425,4.094344875081323,0.022610936,0.037430000147687055,3.797804067555936,0.047265645,0.1176209521132848,2.7932631040797564,0.0314715,0.08253536028429465,3.077424957300891,0.023487814,0.05200817675245054,3.495289196531796,0.03647586,0.1710167349017282,2.422269054448263,0.44179225,4.520713804433089,2.1294673976033427,1649
385,0.011100089466063598,17.949563420171582,1.0,0.0062500000931322575,7.18648542173433,1.3026693e-08,0.011100089360731836,4.787491742782046,0.6600499,3.021114531880868,4.0943447791060015,0.022654463,0.03220547343391826,3.7721361990085644,0.047427736,0.10556037986298346,2.7411264386340646,0.031540204,0.07287163785464604,3.0332516932348637,0.023524292,0.04517977168375868,3.4620717858310703,0.03653073,0.15499119188133384,2.364194560252116,0.44131118,4.603164363973279,2.080025184635291,1667
389,0.009250512102733636,18.37093137619881,1.0,0.0062500000931322575,7.3539228579656815,1.3064891e-08,0.009250512421546385,4.787491742782046,0.6597198,3.0648320681803436,4.09434471274733,0.022692598,0.027663738124962572,3.7468052927757833,0.04758993,0.09460019073041485,2.6892387344389155,0.031611882,0.06425196550275322,2.9891277456968868,0.023561794,0.039193214266120865,3.4289433700450487,0.036587577,0.1402568741769075,2.3065273042219263,0.44090313,4.6851017596137305,2.03099909987935,1685
33,0.007709091370327853,18.790439238953926,1.0,0.00642361119389534,7.520801150676535,1.3232238e-08,0.0077090917845523705,4.787491742782046,0.65937436,3.1074789795829663,4.094344667138222,0.022735186,0.023759794359536596,3.7214800176734815,0.04775124,0.08473269418530983,2.6378305151716215,0.031680457,0.05661118980298892,2.9455410559832944,0.02360301,0.03399304991897067,3.3958725075554623,0.036649335,0.12684334123810653,2.2493056659086186,0.44047552,4.76557635764781,1.9826122717968195,1703
527,0.006392459333027203,19.219843270664764,1.0,0.00642361119389534,7.691772784334225,1.306762e-08,0.00639246009539081,4.787491742782046,0.6587195,3.156100988445806,4.094344635395959,0.022782452,0.020325622986761833,3.6954417674129294,0.047936,0.07575628245617795,2.584573183111949,0.031760827,0.04969778876211809,2.9004918840819087,0.023648504,0.029355420486881098,3.3619010470076813,0.036717393,0.11433546840272674,2.19086634207871,0.4396444,4.854873858323233,1.9326880914162878,1722
622,0.005288388480050276,19.638799928324687,1.0,0.00642361119389534,7.858693004433426,1.3072167e-08,0.005288388502158172,4.787491742782046,0.6584664,3.1955308471047146,4.094344613327421,0.022827446,0.017327131828464584,3.67016808993645,0.04811397,0.06741968959364979,2.5329318418930225,0.03184055,0.043480411324159404,2.856634160060292,0.023692768,0.025269280759590847,3.3288691180024363,0.03678413,0.10269517007321861,2.1343430604920464,0.4393423,4.93208991622265,1.884485964841551,1741
18,0.004632474214823017,20.07779280497973,1.0,0.00642361119389534,8.033896606512089,1.2863893e-08,0.004632474184519679,4.787491742782046,0.6580232,3.242921469762668,4.094344598322395,0.022878258,0.015606608633187637,3.6449790548171435,0.048312284,0.06312487776937616,2.481188818474311,0.03192309,0.040169972270864975,2.8132603358256114,0.023741476,0.02300725074481651,3.296044713831028,0.036853507,0.09699475646309216,2.0787999999311793,0.43879294,5.0202542877949625,1.8364023572080528,1760
346,0.0036949417406952735,20.437140720251772,1.0,0.0065972222946584225,8.177073253138998,1.33059075e-08,0.0036949417390793457,4.787491742782046,0.6573653,3.260955665977622,4.094344589281589,0.022947615,0.012811343965647235,3.6222340303455303,0.048548676,0.05415639081782538,2.4342091417636937,0.032024745,0.033730648586142484,2.774467065294367,0.023809012,0.019025594245527175,3.2664584281085896,0.03697305,0.08382269276673943,2.0276997788953417,0.43797222,5.070394035158074,1.7929383064682851,1779
196,0.0031136236101036627,20.800158324605935,1.0,0.00642361119389534,8.321931503900334,1.313947e-08,0.0031136234394937446,4.787491742782046,0.6571157,3.293437587526902,4.09434458219344,0.022995638,0.01108376074766975,3.6001474198887355,0.048740283,0.048736721903007076,2.388534321968583,0.03208912,0.029805062434366147,2.7372850373632542,0.023843702,0.01657973456475395,3.23840637527855,0.03704021,0.07584183492442312,1.9795574064564279,0.43767565,5.138026563760765,1.7508641578896413,1798
514,0.0025744904503420493,21.21070860919022,1.0,0.0065972222946584225,8.485828137991167,1.3098543e-08,0.0025744905137921235,4.787491742782046,0.65678525,3.3328364186019765,4.094344576387413,0.02304424,0.009438759085000704,3.5753135584894697,0.048955504,0.04341168602279074,2.336772264846486,0.032165207,0.026010408817783152,2.6948778804479128,0.023885781,0.014241908904182306,3.2063487974217604,0.037119232,0.0679931082965558,1.9249798327348138,0.43727753,5.217573978345502,1.7034106477197963,1818
500,0.38572153636665385,21.856781157303036,0.9064814448356628,0.0086805559694767,8.974145397777711,1.0425538e-08,0.38572155978261086,4.787491742782046,0.6385945,3.8612049500887866,4.0943446119181255,0.023212817,0.6106542988608488,3.616732387962201,0.049716927,1.0324282484091192,2.39780760489398,0.032378063,0.8733412564958344,2.7661363506120837,0.024035282,0.7083935457357665,3.262203605298545,0.037302136,1.187710588490605,2.021985962080176,0.413831,5.769771694605036,1.7593913943392236,1838
522,0.033144932041336186,18.81547396000687,0.9997684955596924,0.0062500000931322575,7.54607654479209,1.1396878e-08,0.03314493552886858,4.787491742782046,0.60208786,2.5220123125274956,4.094347011379046,0.025321338,0.09029260525567263,3.7412723162990855,0.05480357,0.26723796184273907,2.6173962277704104,0.03552787,0.18839381361806612,2.967438644631128,0.02623653,0.12252746668388326,3.4244172544812588,0.04075805,0.341442176437418,2.2977044210150908,0.36976615,4.123038156350419,1.9634335006531738,1858
319,0.02167910916608306,16.958841495307304,1.0,0.00711805559694767,6.7965440647444,1.1649718e-08,0.021679111124598655,4.787491742782046,0.61568654,2.293733476783638,4.094349951575034,0.025004614,0.0576269175196964,3.8351359288140583,0.05393199,0.17630054621673347,2.8090896389320252,0.035049375,0.12153650669691532,3.130074051565583,0.025822032,0.07776783239406203,3.551331356162926,0.0401023,0.2290557875818275,2.520928485566809,0.3861072,3.7458154202377423,2.144514448434268,1878
395,0.02926196682538621,15.531330940308605,1.0,0.0065972222946584225,6.230089557653401,1.1403245e-08,0.029261969564301663,4.787491742782046,0.62623554,2.204841608454165,4.094355203276755,0.024562772,0.07120369573840567,3.9164388931024474,0.052905638,0.1966520330985108,2.973472773568607,0.034435306,0.14062074009127537,3.269843501712462,0.025349826,0.09351763592331044,3.658076015135275,0.039419174,0.25136472236926216,2.7082587105367324,0.39895558,3.549464033304782,2.301655767113832,1898
405,0.04220089727973856,14.414311583876932,1.0,0.0062500000931322575,5.7910451715521125,1.108674e-08,0.04220089642890435,4.787491742782046,0.63559204,2.1560979754816323,4.094363181672762,0.024156224,0.0949775657202664,3.9826003130493666,0.052004687,0.2380421340579538,3.1071111496459567,0.033851974,0.17617835233608434,3.384639692128688,0.024925677,0.12173546580301918,3.744451105601597,0.038756154,0.29729736178418076,2.863634233013595,0.41053456,3.4171013324049877,2.4304963712255634,1919
256,0.05453843810178922,13.676364732105338,1.0,0.0059027778916060925,5.503268953859786,1.13332135e-08,0.054538435326233925,4.787491742782046,0.6446658,2.148958787777248,4.094369151593387,0.023765987,0.11655276542882613,4.02541602161314,0.05118867,0.2741613204095601,3.1928706127941004,0.033262998,0.2071209618852024,3.460314373616026,0.024500988,0.14689770635526955,3.8010495214697637,0.038107723,0.3363401712068689,2.965379504961281,0.421938,3.3597035376449607,2.513630935975907,1940
627,0.06157762893668119,13.314731830523124,1.0,0.0059027778916060925,5.362839309555643,1.1855263e-08,0.0615776286851508,4.787491742782046,0.65147877,2.159243541495969,4.0943705683306675,0.023490677,0.1284126517189643,4.045481384473754,0.050704174,0.29400035866024843,3.2304034380266704,0.032861345,0.22370259142204996,3.495633215778617,0.024187995,0.16046952567089295,3.82826700451551,0.03765617,0.3566852371064759,3.0131382825716275,0.43063024,3.3503175797558007,2.5501163412723185,1961
59,0.06131964439030998,13.279306317889915,1.0,0.00572916679084301,5.34851431381699,1.1620614e-08,0.06131964478915848,4.787491742782046,0.655275,2.1796347578966544,4.0943676538206715,0.023351744,0.12784116543694754,4.045875174037923,0.050560884,0.2940785464613515,3.2266509465283946,0.032666955,0.22280365886036632,3.4963154564710983,0.024019701,0.15964668384224598,3.8297611087432033,0.037428945,0.3551185815373865,3.014272090824956,0.435532,3.3762665912745264,2.5464631864818714,1982
63,0.05527983426708208,13.490145841986392,1.0,0.00572916679084301,5.42922623798586,1.2169039e-08,0.055279835790067906,4.787491742782046,0.657066,2.210833061997252,4.094362160201566,0.023311514,0.11742895204582114,4.030820850805141,0.05064939,0.27826076204218103,3.190785093699618,0.032610185,0.20796842324697326,3.470310652403629,0.023942854,0.1473778602867876,3.81164159974302,0.037342608,0.3359405425110218,2.9798001138515144,0.43787566,3.4336951974310734,2.5115984982578237,2004
584,0.04682332651426238,13.852856953365306,1.0,0.0059027778916060925,5.569236776108048,1.2232704e-08,0.04682332459367431,4.787491742782046,0.6576941,2.249529949617777,4.094356781885518,0.023316573,0.10246356846741328,4.006912116574419,0.050848797,0.25396890529537586,3.1363087186739915,0.032628458,0.18619294541442954,3.428556291220171,0.02391689,0.12970699013669906,3.7819381015513116,0.037348244,0.3076144484908363,2.923678238699437,0.4387223,3.510531105643994,2.4587543792498487,2026
576,0.0384723622710715,14.290949586082116,1.0,0.006076388992369175,5.739463251248407,1.202352e-08,0.03847236158073515,4.787491742782046,0.6577737,2.292348820057191,4.094352664671997,0.02335257,0.08719951961403136,3.978314308630182,0.051088363,0.2276869440338268,3.072940954689486,0.03267767,0.16323290680751823,3.379223659070186,0.023927638,0.11153116370045324,3.746024983048401,0.03738018,0.2769768964152906,2.8578276056349865,0.43885922,3.5972648736106647,2.397459472474584,2048
476,0.03109899007587286,14.761942230377382,1.0,0.006076388992369175,5.9234362852046365,1.1708835e-08,0.03109898829290252,4.787491742782046,0.6574367,2.334866452327794,4.094349880569496,0.023400355,0.07314075248414664,3.948109832996473,0.051353894,0.2019000712544266,3.00619095174517,0.032756165,0.14136719283419336,3.3266239751659694,0.023960121,0.09461476119392317,3.707671230199327,0.037451092,0.24692217490584842,2.7874603786407386,0.43845752,3.6855492515112322,2.333107998554076,2070
595,0.024752599883465693,15.26724874603445,1.0,0.0059027778916060925,6.121751058746946,1.2151759e-08,0.02475260023604668,4.787491742782046,0.6569375,2.3812197809694746,4.09434797204306,0.02345607,0.06054333403460801,3.91577532377961,0.05162417,0.17730086634292466,2.935448906234023,0.032839764,0.12101522890760413,3.270644102579266,0.023997784,0.07924049397192195,3.666731006074596,0.03752532,0.21803353018714525,2.712859979661516,0.4378446,3.7809603255433744,2.2651635359926776,2093
390,0.01983338583070009,15.756176866577421,1.0,0.006076388992369175,6.314370778710155,1.2427336e-08,0.01983338697498497,4.787491742782046,0.6563451,2.4261409746575047,4.094346796537106,0.023507204,0.05035284302616321,3.8848474804941735,0.051879674,0.15612303715001882,2.8677094267843617,0.03292233,0.10394204422845535,3.2168930139126,0.02403418,0.06664183667931417,3.627491781802919,0.03761063,0.19308082818482702,2.6408501238184763,0.4371091,3.8732682940532888,2.2003655928028496,2115
636,0.01572562727643279,16.26760338852843,1.0,0.006076388992369175,6.516476732541276,1.2295459e-08,0.015725628548978025,4.787491742782046,0.6557747,2.472470363340023,4.094346001480751,0.02356002,0.041488230068264534,3.8526497005231914,0.052143857,0.13655395616673716,2.797219978802543,0.033000037,0.08852096408285348,3.1613349228963807,0.024073793,0.05555087202691584,3.586571784459003,0.03770271,0.16985825376954003,2.5659476151176097,0.43640456,3.9692523024178192,2.1332273044099246,2138
354,0.01229440763333864,16.800827290638452,1.0,0.0062500000931322575,6.727707560611629,1.2099008e-08,0.01229440734894756,4.787491742782046,0.65499926,2.5222246559274617,4.094345477687843,0.023616685,0.0337558592620127,3.81906939894796,0.05240962,0.11825069296927927,2.7242084700220492,0.033090178,0.07457209769808704,3.10313114025481,0.024115086,0.04574100801226163,3.544006441067587,0.037804905,0.14801352245718064,2.4879481858975887,0.43543422,4.071120513336449,2.0640202473815545,2162
83,0.009735503324757474,17.310007000008955,1.0,0.0062500000931322575,6.929844101510496,1.2320015e-08,0.009735502433520952,4.787491742782046,0.6543069,2.568872331252945,4.094345158511985,0.02367,0.027753840453236228,3.7872183655638136,0.05265974,0.10315267828628936,2.65506704675276,0.033165425,0.06331842059657491,3.048459779311198,0.024153985,0.03802970491586603,3.5036571943821633,0.037897862,0.12981143828833222,2.4144855429888454,0.43457043,4.16745566145681,1.9988150359282992,2185
650,0.007631292011701331,17.8351508960342,1.0,0.00642361119389534,7.138639133205672,1.2115379e-08,0.007631291304114463,4.787491742782046,0.65371776,2.6159713298946854,4.0943449443793805,0.02373315,0.022622123078878256,3.7539276616742225,0.05291201,0.0893628590189337,2.5838725432735785,0.033242818,0.05331661686097377,2.9920036890020723,0.024195833,0.0313400826658979,3.4618550278965676,0.03798398,0.11306170468905835,2.339451239368494,0.43384317,4.266470926317184,1.9320327526654533,2209
614,0.006012047356588014,18.349304866084953,1.0,0.006770833395421505,7.343329174887678,1.2331839e-08,0.0060120473929222255,4.787491742782046,0.65302813,2.660039130710566,4.094344811547494,0.02379015,0.01850396810954635,3.721826334695862,0.05316979,0.07761232014261468,2.514501870749672,0.03332419,0.045038244376283613,2.9370519325354203,0.024241075,0.02592419173899854,3.4211157925519546,0.038089737,0.09871428871248354,2.2658157235523078,0.43298772,4.361630189992734,1.8673345743274656,2233
209,0.004724232973337215,18.852045615392885,1.0,0.0065972222946584225,7.543652785669882,1.2268174e-08,0.004724232552435758,4.787491742782046,0.65232116,2.701285826551333,4.094344727463224,0.023845246,0.01508198776452229,3.690730711639625,0.053419404,0.06712145514809799,2.447448074838747,0.03341528,0.03789313610477506,2.8832497752083293,0.024285221,0.021354510426675306,3.3816509403056516,0.038200565,0.08581894518046551,2.1943679317752447,0.43211073,4.451014894528489,1.8051676471600466,2257
495,0.1590562228901247,18.855675203433474,0.9606481194496155,0.0078125,7.637703806692863,9.350515e-09,0.1590562074328272,4.787491742782046,0.6017551,2.7341902963489146,4.094347513534289,0.02554056,0.3220123430846928,3.7466370470185333,0.05803225,0.7097514613889486,2.5309830661321584,0.03598831,0.5345613982531681,2.9693441117738084,0.02598947,0.39223963477471335,3.454867685713892,0.040799648,0.7830327268172855,2.3271550665436016,0.36976445,4.443598137595673,1.8826731020611331,2282
72,0.027663528403288534,16.26433679893148,1.0,0.0059027778916060925,6.522332836994716,1.0527401e-08,0.02766352920931094,4.787491742782046,0.6035741,1.9759166181890688,4.094359440574556,0.02592256,0.07023951534775172,3.863593802080256,0.058989048,0.2226829536169307,2.7686161955846202,0.036656544,0.14500719629708034,3.165510938684905,0.026452463,0.09245062714875714,3.60224764376397,0.041540347,0.25720293444330655,2.5884100435488975,0.37222242,3.424277351023466,2.106085678462317,2307
446,0.03136576116988656,14.686787165497938,1.0,0.0065972222946584225,5.893534322634025,1.0364602e-08,0.03136576093243305,4.787491742782046,0.61977166,1.855693384715601,4.094373023757483,0.025459716,0.0732099174749375,3.9524031660645567,0.058019616,0.21378263251257806,2.951784693901964,0.03589789,0.14229552282542596,3.32389922080414,0.025933947,0.0940921702941708,3.71862877717977,0.04080061,0.24488385982301628,2.795004069646035,0.3917573,3.1811279102016203,2.2808524720589953,2332
257,0.04470003873682247,13.637151432236044,1.0,0.0059027778916060925,5.481680595791047,1.0772965e-08,0.04470003846114221,4.787491742782046,0.63387144,1.8633187123655044,4.0943849368587095,0.024814367,0.0968697597349697,4.0163316397437425,0.05653482,0.25559879330891444,3.087329895793551,0.034977183,0.1771530729304549,3.4354159234642623,0.025318898,0.1219395505364339,3.799245853037334,0.03977482,0.28911240021090007,2.944606261745316,0.40905142,3.1131363509304966,2.411391398943028,2357
623,0.05428478557838152,13.096311471544036,1.0,0.0059027778916060925,5.271095459964629,1.0608346e-08,0.05428478571100069,4.787491742782046,0.64599836,1.9020277656846547,4.094385748240369,0.024249459,0.11317653747654609,4.048569638925248,0.055382863,0.2842971865796422,3.152131681934353,0.03418471,0.20062146814741136,3.491383836583842,0.024761222,0.14095125277921608,3.84005364073981,0.038895477,0.318676327314495,3.0194220945608725,0.42426375,3.1205603806302014,2.4741159294393387,2383
409,0.05388852078842986,13.05849434073312,1.0,0.0059027778916060925,5.255730848058531,1.0629265e-08,0.05388851959083757,4.787491742782046,0.65310156,1.9471541184903025,4.0943769976934306,0.02391718,0.11223951872508138,4.049541680611321,0.054857332,0.2837143198577795,3.1476638469852687,0.0337482,0.1992743925221698,3.491894035006264,0.024431199,0.1398905967153522,3.8409549536683047,0.038392894,0.3165892093997106,3.020374906749123,0.43333286,3.174214972680398,2.46977686251211,2409
504,0.04647021291073002,13.35683616547727,1.0,0.00572916679084301,5.370616595153506,1.0599251e-08,0.04647021472411738,4.787491742782046,0.65635544,1.9958269661205632,4.094366095645674,0.023765292,0.09919609896578813,4.029530694646855,0.054734346,0.2617073159809578,3.0983305306400695,0.03356348,0.18024949327931378,3.4558933188862424,0.024274044,0.12467830063219303,3.815242994837142,0.03817705,0.2920053688170382,2.9718662428081006,0.4375363,3.2577117286440846,2.422007089075714,2435
430,0.03695582957285874,13.84274728061258,1.0,0.005381944589316845,5.559272408271664,1.0905751e-08,0.03695582721302081,4.787491742782046,0.65747845,2.0486376849525456,4.094357530963591,0.023707278,0.08197129242748696,3.998020906463446,0.05480577,0.23040826692050542,3.0247299532028333,0.033496678,0.1542041257824036,3.4003868102653856,0.024209045,0.10434154193979338,3.7748575767627495,0.03811091,0.25770509806528974,2.8963152354780317,0.4390042,3.360050758619651,2.3509645246308626,2462
342,0.02851602422830425,14.395107762822414,1.0,0.0055555556900799274,5.7751527200003485,1.08957465e-08,0.028516024885758023,4.787491742782046,0.6577247,2.1018713515254013,4.0943521834244505,0.023695875,0.0660129445767539,3.9625794107306187,0.054968886,0.19915003318223817,2.94305204573426,0.033494785,0.12906618845839662,3.33808654891427,0.024193825,0.08522363495226028,3.7293132485300866,0.038115203,0.22337742971563357,2.8118616154641396,0.43934485,3.4679378166767,2.2724564095890787,2489
222,0.021803259443662265,14.967132909557286,1.0,0.0062500000931322575,5.999935120529178,1.1340489e-08,0.021803261087060558,4.787491742782046,0.65752804,2.154402655432768,4.094349057216587,0.023700753,0.052699023812254865,3.926422013119123,0.05516512,0.17094765160939668,2.859936804742564,0.033520035,0.10716668917285259,3.2743957168937814,0.024199162,0.0690248968933082,3.682664563626321,0.038158298,0.19236765411239165,2.725297966796078,0.4391133,3.5762247273603642,2.1929494218581804,2516
660,0.016570827282047253,15.543535960919796,1.0,0.0059027778916060925,6.227356880722044,1.1434167e-08,0.016570827150919124,4.787491742782046,0.65715456,2.2049088815939957,4.094347232918563,0.023723466,0.04182254947818034,3.8899552099642944,0.05537252,0.14589854442473396,2.7771722767996434,0.03357385,0.08847094428678096,3.210047067879638,0.024225196,0.05557448051380229,3.635480949935631,0.038217753,0.164684013863177,2.6388811569613337,0.4386557,3.682390056286325,2.1141914000369013,2543
177,0.012453025932882488,16.143330651316486,1.0,0.00572916679084301,6.464804075943639,1.148419e-08,0.012453025731592089,4.787491742782046,0.65656126,2.2564251421338257,4.094346138308141,0.023764554,0.03286107658444749,3.8520453633302005,0.05561427,0.12359978589618853,2.691754648438157,0.03364728,0.07237918045532062,3.1435201369720147,0.024262201,0.04430316254785831,3.586777826691826,0.03830494,0.1399457528236927,2.5495259908518073,0.43791842,3.791942003170038,2.033373299295457,2571
282,0.009346834253619318,16.74058205134173,1.0,0.00572916679084301,6.701840921397218,1.1461452e-08,0.009346834730055043,4.787491742782046,0.6558237,2.3045940942401826,4.094345506522665,0.023817364,0.025775236710738725,3.814430129870044,0.055882175,0.10451548783855766,2.607204007299771,0.03373544,0.05906030957913125,3.0776600940929932,0.024311446,0.03524024839582655,3.538439068975262,0.03840126,0.1185462629555627,2.4617996358568317,0.43699858,3.897308403862142,1.9538774274637167,2599
503,0.007020148523350997,17.33453982624731,1.0,0.0055555556900799274,6.9380280194522745,1.1054908e-08,0.0070201482787224335,4.787491742782046,0.65517783,2.3531041423159027,4.094345129686945,0.023868896,0.02021949183045176,3.777098367062115,0.056139782,0.08833820190001805,2.523756806862487,0.033824522,0.04817428037989672,3.012236731257134,0.02435553,0.028019031435504105,3.490661393154113,0.03849368,0.10035932457644765,2.375309802888608,0.43619847,4.003760475853465,1.875944286918517,2627
132,0.005205555411979294,17.945686347552673,1.0,0.0062500000931322575,7.181397872557168,1.13295755e-08,0.005205555890585065,4.787491742782046,0.65455115,2.3996804682324107,4.094344900040944,0.023925548,0.015672437204139873,3.7388582737220273,0.05642234,0.07397770868440084,2.4382331299787308,0.03391947,0.03886912170568915,2.9453987429174755,0.024404444,0.022023213923649223,3.4417423907265716,0.038601838,0.08415349454815028,2.286840076836054,0.43542933,4.109326286280646,1.7966535968746267,2656
137,0.003878240655297612,18.54457697483336,1.0,0.006076388992369175,7.420157734426476,1.13259375e-08,0.00387824081691679,4.787491742782046,0.6538962,2.4481772230775825,4.094344766375678,0.023988262,0.012198973726838296,3.7012264276371956,0.056703225,0.062126157365779866,2.3549303430090216,0.034021787,0.03144903708796543,2.8797785817739743,0.024454001,0.017362215512807547,3.3939246065721465,0.038713418,0.07069956203125569,2.2007383334530437,0.43462515,4.216687298824067,1.7200291194458752,2685
594,0.0029130225252493465,19.1218759082957,1.0,0.006076388992369175,7.650498176874133,1.1466909e-08,0.002913022591716616,4.787491742782046,0.65333664,2.4926929900553474,4.094344687662546,0.02405087,0.009558312136346659,3.6647603021076094,0.056962572,0.05236709738035108,2.27527486308313,0.0341098,0.02556615138035336,2.8170455632001343,0.024493322,0.013766400613083327,3.3482142073732364,0.038811825,0.0595923747644922,2.1187292040474595,0.4339417,4.317698227746853,1.6473583587493545,2714
