,train_loss,test_loss,train_acc,test_acc,all_loss,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,logit_s6_5d_a_rep_trace_similarity,logit_excluded_loss_s6_5d_a_rep,logit_restricted_loss_s6_5d_a_rep,logit_s6_5d_b_rep_trace_similarity,logit_excluded_loss_s6_5d_b_rep,logit_restricted_loss_s6_5d_b_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,epoch
131,1.5220280531917229e-05,1.7282047540821894e-05,1.0,1.0,1.645734073726003e-05,2.3632083e-08,1.5220280554887666e-05,6.579250697563024,1.6473314e-07,1.522057002776839e-05,6.579233281623145,2.1576839e-06,1.5223184025357857e-05,6.579016359811579,3.9835868e-10,1.5220280554887666e-05,6.579251168650717,0.66686463,46.66690408210871,3.687962898025243e-12,0.44470844,46.66690408210871,3.687962898025243e-12,1057
161,1.3450799014816067e-05,1.5230792399147862e-05,1.0,1.0,1.4518795045415146e-05,2.1911774e-08,1.3450799089933404e-05,6.579250731063052,1.6126887e-07,1.3451054289563805e-05,6.579233513354962,2.1137707e-06,1.3453262343277969e-05,6.579019234588554,1.1450538e-09,1.3450799089933404e-05,6.5792510863446925,0.66741395,47.1454305103651,2.830990380387849e-12,0.4454414,47.1454305103651,2.830990380387849e-12,1069
652,1.1888283555480991e-05,1.3425879588913006e-05,1.0,1.0,1.2810841175540199e-05,2.1103233e-08,1.1888283546944103e-05,6.57925074485198,1.5854721e-07,1.1888508039090992e-05,6.579233663368727,2.0842272e-06,1.1890460637187285e-05,6.579020522377339,2.1161668e-09,1.1888283546944103e-05,6.579250977784195,0.6678649,47.64097108530169,2.1604761189917133e-12,0.44604355,47.64097108530169,2.1604761189917133e-12,1081
406,1.0614695805986008e-05,1.1959472530689787e-05,1.0,1.0,1.1421561840808277e-05,2.1334927e-08,1.0614695840501083e-05,6.5792507359360375,1.5455089e-07,1.061489476268189e-05,6.579233968533101,2.0618386e-06,1.061663968713035e-05,6.579021170528302,3.5406629e-09,1.0614695840501083e-05,6.579250816972844,0.6682069,48.10760217139775,1.6786374759336122e-12,0.44650042,48.10760217139775,1.6786374759336122e-12,1092
314,9.381468509443555e-06,1.054382086095753e-05,1.0,1.0,1.0078879920351943e-05,2.0635525e-08,9.381468612939697e-06,6.579250747447108,1.5007618e-07,9.381642057428317e-06,6.579234318853841,2.0410153e-06,9.383186611160264e-06,6.579021468403267,4.204594e-09,9.381468612939697e-06,6.579250738724582,0.6685133,48.627336836685544,1.2698567506153631e-12,0.44691002,48.627336836685544,1.2698567506153631e-12,1104
647,8.296394900477493e-06,9.301485752123481e-06,1.0,1.0,8.899449411465086e-06,2.0655762e-08,8.296394860200999e-06,6.579250742813747,1.4467014e-07,8.296545097520261e-06,6.579234781073291,2.0199027e-06,8.297914145041196e-06,6.579021802192175,4.0881787e-09,8.296394860200999e-06,6.5792507476943305,0.66875744,49.15520923908131,9.583204600237758e-13,0.4472365,49.15520923908131,9.583204600237758e-13,1116
130,7.3427532674125925e-06,8.212554683132798e-06,1.0,1.0,7.864634116844718e-06,2.0118932e-08,7.342753285810523e-06,6.579250750879001,1.4126181e-07,7.342882620742075e-06,6.57923502322793,1.9930503e-06,7.344097928905757e-06,6.579022806876166,3.0991032e-09,7.342753285810523e-06,6.579250856848785,0.6689462,49.688728855910846,7.22195759984419e-13,0.44748902,49.688728855910846,7.22195759984419e-13,1128
645,6.438790705988522e-06,7.1833933051433665e-06,1.0,1.0,6.88555226548143e-06,2.0841071e-08,6.43879071937637e-06,6.579250729633043,1.3681165e-07,6.4389001073447745e-06,6.579235379140244,1.9604386e-06,6.439969820136936e-06,6.579024336326656,1.9913386e-09,6.43879071937637e-06,6.579250981557403,0.669096,50.272178579815574,5.304482162156745e-13,0.44768944,50.272178579815574,5.304482162156745e-13,1141
82,5.708348838224031e-06,6.354214084852525e-06,1.0,1.0,6.095867986201129e-06,2.0719426e-08,5.708348839780765e-06,6.579250728095941,1.3250838e-07,5.708442588395264e-06,6.57923573796298,1.935166e-06,5.709394176055735e-06,6.579025228380246,4.1177373e-10,5.708348839780765e-06,6.579251163924022,0.6691903,50.814704955421576,3.987680556130766e-13,0.44781563,50.814704955421576,3.987680556130766e-13,1153
383,5.015723106513442e-06,5.570191305673528e-06,1.0,1.0,5.348404026009494e-06,2.0502966e-08,5.015723067217684e-06,6.579250728448654,1.2911914e-07,5.015802879654787e-06,6.579235985667338,1.9115873e-06,5.016641565011737e-06,6.579025789496727,-2.410161e-10,5.015723067217684e-06,6.579251240431873,0.66924936,51.40531373696693,2.926140811135789e-13,0.4478947,51.40531373696693,2.926140811135789e-13,1166
470,4.456294300358504e-06,4.938677033944505e-06,1.0,1.0,4.7457239405101054e-06,1.8891342e-08,4.4562942883976104e-06,6.579250762436626,1.2606733e-07,4.456363759499762e-06,6.579236211349231,1.8885594e-06,4.4570763353868885e-06,6.579026494632698,1.8189894e-11,4.4562942883976104e-06,6.579251209845699,0.6692681,51.95232096824585,2.1982415887575684e-13,0.44791976,51.95232096824585,2.1982415887575684e-13,1178
114,3.9241718695203425e-06,4.339451865299808e-06,1.0,1.0,4.173339866988022e-06,1.7886805e-08,3.9241718661644505e-06,6.5792507822046264,1.2417831e-07,3.92423226482893e-06,6.5792362924870185,1.8625456e-06,3.924860528559134e-06,6.579027435609222,-2.0600055e-10,3.9241718661644505e-06,6.579251236760243,0.66926,52.54537711209744,1.6106313813520468e-13,0.44790897,52.54537711209744,1.6106313813520468e-13,1191
574,3.460501659342774e-06,3.81867795260759e-06,1.0,1.0,3.6754074353016644e-06,1.6687181e-08,3.460501659314252e-06,6.579250807177294,1.2001419e-07,3.460554612837722e-06,6.57923665422468,1.8353794e-06,3.4611089504015015e-06,6.579028580441969,-2.8649083e-10,3.460501659314252e-06,6.579251246761603,0.6692276,53.13606532187321,1.1876148212999977e-13,0.44786558,53.13606532187321,1.1876148212999977e-13,1204
558,3.0578952862083125e-06,3.367520939658919e-06,1.0,1.0,3.243670678278677e-06,1.6356125e-08,3.0578952836878245e-06,6.5792508114499855,1.1693783e-07,3.0579419796240074e-06,6.579236893024206,1.812823e-06,3.058431920001811e-06,6.579029233540648,1.2219061e-09,3.0578952836878245e-06,6.579251062388176,0.66916823,53.72313027678816,8.746922939037375e-14,0.44778612,53.72313027678816,8.746922939037375e-14,1217
484,2.6828920440919265e-06,2.948252893937943e-06,1.0,1.0,2.8421085539995364e-06,1.6995273e-08,2.6828920504979363e-06,6.579250791610418,1.1256134e-07,2.682932994567759e-06,6.579237290273062,1.7871662e-06,2.6833628763639815e-06,6.579030173818953,2.2935183e-09,2.6828920504979363e-06,6.579250928344617,0.66907275,54.351910465027984,6.32827124036319e-14,0.44765833,54.351910465027984,6.32827124036319e-14,1231
31,2.3803379360538254e-06,2.6107166345198693e-06,1.0,1.0,2.518565155133452e-06,1.7738557e-08,2.3803379339412075e-06,6.5792507691870625,1.07844244e-07,2.380374256280452e-06,6.579237750961895,1.7648408e-06,2.3807556637729467e-06,6.579030926640808,2.707793e-09,2.3803379339412075e-06,6.579250874025047,0.6689624,54.93258456108541,4.6722810805494764e-14,0.44751072,54.93258456108541,4.6722810805494764e-14,1244
78,2.09755246995708e-06,2.2959377054157015e-06,1.0,1.0,2.216583611232253e-06,1.7178763e-08,2.09755247016227e-06,6.579250778991354,1.0271697e-07,2.097584476738019e-06,6.579238266265865,1.7393477e-06,2.0979205734709358e-06,6.57903199743438,3.1441232e-09,2.09755247016227e-06,6.5792508157462475,0.6688262,55.55196029751359,3.386611978505136e-14,0.4473285,55.55196029751359,3.386611978505136e-14,1258
393,1.8695085211126562e-06,2.0426671282003556e-06,1.0,1.0,1.973403685365276e-06,1.5471414e-08,1.8695085221133087e-06,6.5792508185859635,9.7350494e-08,1.8695370488738375e-06,6.579238834333234,1.7165978e-06,1.8698366053811834e-06,6.579032955218429,3.147079e-09,1.8695085221133087e-06,6.579250811873079,0.6686872,56.11910066021598,2.5651086193394678e-14,0.4471426,56.11910066021598,2.5651086193394678e-14,1271
0,1.655688472085148e-06,1.8056938525418972e-06,1.0,1.0,1.745691700359198e-06,1.557828e-08,1.655688473099348e-06,6.579250812197419,9.0960384e-08,1.655713737155908e-06,6.5792395396314785,1.6942352e-06,1.6559663985545145e-06,6.579033802263704,3.0615865e-09,1.655688473099348e-06,6.579250819135708,0.66853094,56.71946026640286,1.894533912465888e-14,0.44693363,56.71946026640286,1.894533912465888e-14,1285
588,1.4707742634812332e-06,1.6011349309716667e-06,1.0,1.0,1.5489906639754934e-06,1.4684474e-08,1.4707742633076378e-06,6.579250831750353,8.440111e-08,1.4707854845160392e-06,6.579240284024365,1.6755071e-06,1.4710211488154196e-06,6.579034273610472,2.7657734e-09,1.4707742633076378e-06,6.57925085390654,0.6683713,57.30689758352275,1.3800380591375219e-14,0.4467202,57.30689758352275,1.3800380591375219e-14,1299
344,1.3110019887424329e-06,1.4247162193323045e-06,1.0,1.0,1.379230527096356e-06,1.4005764e-08,1.311001989330715e-06,6.579250846175076,7.9295205e-08,1.3110119915510597e-06,6.5792408559298625,1.6571735e-06,1.3112220552697737e-06,6.579034783403138,2.5238478e-09,1.311001989330715e-06,6.579250882391488,0.66820806,57.88003764213392,1.0174885625404891e-14,0.446502,57.88003764213392,1.0174885625404891e-14,1313
258,1.1635391523947528e-06,1.262192210182062e-06,1.0,1.0,1.2227309870671386e-06,1.2904138e-08,1.16353915304386e-06,6.579250871924426,7.3843694e-08,1.1635480301967174e-06,6.579241481339086,1.637796e-06,1.1637344657090974e-06,6.579035394156373,2.0650077e-09,1.16353915304386e-06,6.579250939895939,0.66803175,58.477720788250934,7.573571399651248e-15,0.4462664,58.477720788250934,7.573571399651248e-15,1328
337,1.0450596181235334e-06,1.1318415689650095e-06,1.0,1.0,1.097128788628419e-06,1.25733095e-08,1.0450596152789261e-06,6.579250877974638,6.944447e-08,1.0450675884762973e-06,6.579241987344461,1.619044e-06,1.0452350398465428e-06,6.579036146949624,1.9549589e-09,1.0450596152789261e-06,6.579250952322791,0.66786563,59.01928121524672,5.7895046781355555e-15,0.4460445,59.01928121524672,5.7895046781355555e-15,1342
452,9.357892587937962e-07,1.0118278841540602e-06,1.0,1.0,9.814124340099546e-07,1.1450993e-08,9.35789258996945e-07,6.579250905264728,6.5220775e-08,9.357963985257424e-07,6.579242476448705,1.5961764e-06,9.359463413367655e-07,6.579037423694552,2.3869688e-09,9.35789258996945e-07,6.579250892303417,0.6676791,59.583124888465754,4.304581382699417e-15,0.44579536,59.583124888465754,4.304581382699417e-15,1357
523,8.476095091740868e-07,9.15155090116916e-07,1.0,1.0,8.881368577397844e-07,1.0823442e-08,8.476095103845582e-07,6.579250919913558,6.2331765e-08,8.476159771524317e-07,6.579242801150032,1.5733954e-06,8.47751790789822e-07,6.579038903640983,3.5804533e-09,8.476095103845582e-07,6.5792507288744115,0.66749966,60.09412899668926,3.330669073875464e-15,0.4455558,60.09412899668926,3.330669073875464e-15,1371
129,7.656918958727506e-07,8.25475400392166e-07,1.0,1.0,8.015619985844e-07,1.0387339e-08,7.656918951797888e-07,6.579250929535183,5.87429e-08,7.656977369654694e-07,6.57924322469248,1.5510416e-06,7.658204248215168e-07,6.5790403165326,4.5674824e-09,7.656918951797888e-07,6.579250590965859,0.6673055,60.62409088724567,2.7875849776629934e-15,0.44529667,60.62409088724567,2.7875849776629934e-15,1386
26,6.907785213592791e-07,7.435756870248138e-07,1.0,1.0,7.224568207586e-07,1.00030775e-08,6.907785213911133e-07,6.579250937868,5.562333e-08,6.907837916314368e-07,6.579243590006829,1.5260109e-06,6.908944760009668e-07,6.579042105282792,5.2673386e-09,6.907785213911133e-07,6.579250490232445,0.66709566,61.16797415897565,2.180971452819194e-15,0.44501662,61.16797415897565,2.180971452819194e-15,1402
74,6.301701153186244e-07,6.774005188971552e-07,1.0,1.0,6.585083574657428e-07,1.0061967e-08,6.301701150722501e-07,6.579250934346409,5.220545e-08,6.301749229049572e-07,6.579244008867216,1.500599e-06,6.30275895906772e-07,6.5790441649434275,5.6063527e-09,6.301701150722501e-07,6.579250438463156,0.66690415,61.656022151292206,1.2471505309955918e-15,0.44476116,61.656022151292206,1.2471505309955918e-15,1417
224,5.77642694946414e-07,6.201203896819175e-07,1.0,1.0,6.03129311787716e-07,1.0118924e-08,5.776426949186785e-07,6.579250930960162,4.9251867e-08,5.77647101998011e-07,6.579244372234344,1.473692e-06,5.777396584592847e-07,6.579046556152676,6.0820184e-09,5.776426949186785e-07,6.5792503673792115,0.6667274,62.118670802689024,1.0386753185937572e-15,0.44452545,62.118670802689024,1.0386753185937572e-15,1432
376,5.297500796384966e-07,5.679257968449287e-07,1.0,1.0,5.526555099623559e-07,9.84528e-09,5.297500789606508e-07,6.5792509368051135,4.6613422e-08,5.297541206469386e-07,6.579244697088028,1.4429661e-06,5.298349608754481e-07,6.579049536739325,6.8293957e-09,5.297500789606508e-07,6.579250257499977,0.666553,62.58091300683537,9.122332519003366e-16,0.44429293,62.58091300683537,9.122332519003366e-16,1448
600,4.889040247319324e-07,5.234653268410737e-07,1.0,1.0,5.096408059974171e-07,9.048222e-09,4.889040252141542e-07,6.579250957589422,4.3948603e-08,4.889077552698527e-07,6.579245033208537,1.4116922e-06,4.889823623608539e-07,6.579052740783341,7.254357e-09,4.889040252141542e-07,6.579250192108789,0.6663963,63.01095980272346,5.594290462972314e-16,0.44408405,63.01095980272346,5.594290462972314e-16,1464
197,4.540374214942122e-07,4.855420629793059e-07,1.0,1.0,4.729402063852684e-07,8.740926e-09,4.540374221389688e-07,6.579250964893259,4.1317435e-08,4.5404088618187946e-07,6.579245371533213,1.3794427e-06,4.541101726052316e-07,6.579056219944261,7.3305273e-09,4.540374221389688e-07,6.579250175794387,0.6662576,63.409967755591516,5.094690101890994e-16,0.4438992,63.409967755591516,5.094690101890994e-16,1480
194,4.2456363591548977e-07,4.5347848251207727e-07,1.0,1.0,4.419125438734423e-07,8.005713e-09,4.2456363702391534e-07,6.579250984557453,3.8810867e-08,4.245668761993208e-07,6.579245698675653,1.3452852e-06,4.246284252329542e-07,6.579060106279769,7.2125204e-09,4.2456363702391534e-07,6.5792501874248925,0.66612065,63.77829952913104,3.096288657565713e-16,0.4437167,63.77829952913104,3.096288657565713e-16,1496
182,3.996884799868519e-07,4.264441787921942e-07,1.0,1.0,4.1574189927005723e-07,7.390554e-09,3.9968847969287633e-07,6.579251001092816,3.695095e-08,3.996915290850912e-07,6.579245939336994,1.3100848e-06,3.9974947196418565e-07,6.579064271661046,7.4237505e-09,3.9968847969287633e-07,6.5792501526866305,0.6659903,64.11653922080768,2.9513428737952067e-16,0.44354308,64.11653922080768,2.9513428737952067e-16,1512
153,3.785473763947136e-07,4.0344434031522166e-07,1.0,1.0,3.934855547470185e-07,6.7340125e-09,3.785473770503478e-07,6.579251019046451,3.4952336e-08,3.7855026514798075e-07,6.579246204200436,1.2734411e-06,3.7860225468218264e-07,6.579068759889735,7.3216597e-09,3.785473770503478e-07,6.579250162996432,0.66586,64.427748525701,1.9243865760169376e-16,0.44336954,64.427748525701,1.9243865760169376e-16,1528
173,3.5967184824890473e-07,3.829104142842364e-07,1.0,1.0,3.736149878701038e-07,6.2914296e-09,3.596718483267499e-07,6.579251031025035,3.300238e-08,3.5967459241509096e-07,6.579246465125782,1.2335263e-06,3.5972124512746275e-07,6.579073788835288,7.699782e-09,3.596718483267499e-07,6.57925010451479,0.66573405,64.72888240540476,1.757853122323164e-16,0.44320184,64.72888240540476,1.757853122323164e-16,1545
562,3.438940181910085e-07,3.657645208143939e-07,1.0,1.0,3.570163197650398e-07,6.1919536e-09,3.4389401787907843e-07,6.579251033273803,3.1702257e-08,3.4389664159144763e-07,6.579246636439078,1.1959157e-06,3.4394124777574906e-07,6.579078606678819,8.10428e-09,3.4389401787907843e-07,6.579250042323318,0.66561854,64.99804538830152,1.2921762425498346e-16,0.44304803,64.99804538830152,1.2921762425498346e-16,1562
450,3.3020010499486866e-07,3.5086379568972454e-07,1.0,1.0,3.4259831941178226e-07,6.055643e-09,3.302001053658403e-07,6.5792510366777135,3.0157025e-08,3.3020262460250705e-07,6.579246846244915,1.1584289e-06,3.3024545456019774e-07,6.579083509389489,8.600409e-09,3.302001053658403e-07,6.579249966948037,0.66552126,65.23881883384693,1.1071390717789753e-16,0.44291854,65.23881883384693,1.1071390717789753e-16,1579
615,3.1988756923544023e-07,3.3960285365351733e-07,1.0,1.0,3.317167398862865e-07,5.599304e-09,3.1988756903589144e-07,6.579251049466429,2.8524937e-08,3.198900095939002e-07,6.57924707172044,1.1212037e-06,3.199290610479544e-07,6.579088473931673,8.782081e-09,3.1988756903589144e-07,6.579249937323409,0.6654048,65.45195486521567,1.1071390717789753e-16,0.44276354,65.45195486521567,1.1071390717789753e-16,1596
331,3.102972311660499e-07,3.2912205364900004e-07,1.0,1.0,3.2159212465581996e-07,5.1391e-09,3.1029723123419024e-07,6.579251062472229,2.6489033e-08,3.102995986230136e-07,6.579247358112086,1.0841302e-06,3.103374793005952e-07,6.579093482028441,8.875986e-09,3.1029723123419024e-07,6.579249920639868,0.66532034,65.6470887487814,9.344377123928398e-17,0.44265115,65.6470887487814,9.344377123928398e-17,1614
290,3.030551418697891e-07,3.211949292730704e-07,1.0,1.0,3.1393901431175793e-07,4.9940354e-09,3.0305514199179254e-07,6.579251066415102,2.5030658e-08,3.0305514199179254e-07,6.579247563318848,1.050757e-06,3.0309213828249123e-07,6.5790980447967335,8.8871275e-09,3.0305514199179254e-07,6.579249916543276,0.6652508,65.80751403452817,9.344377123928398e-17,0.4425586,65.80751403452817,9.344377123928398e-17,1631
181,2.982455912315293e-07,3.1583798330317087e-07,1.0,1.0,3.088010264745143e-07,4.8745505e-09,2.982455912549032e-07,6.579251069665849,2.3960183e-08,2.982455912549032e-07,6.579247713641928,1.0157944e-06,2.9827972470481516e-07,6.57910289876264,8.8159595e-09,2.982455912549032e-07,6.5792499248131975,0.66513455,65.95374212217074,7.833240229299714e-17,0.44240397,65.95374212217074,7.833240229299714e-17,1649
385,2.93170699835741e-07,3.102416272077531e-07,1.0,1.0,3.034132562589483e-07,5.002107e-09,2.931706997782649e-07,6.579251065740271,2.2742825e-08,2.931706997782649e-07,6.579247886822202,9.818034e-07,2.9320425241988347e-07,6.579107664676222,8.963752e-09,2.931706997782649e-07,6.579249901435661,0.6650978,66.07444406476911,7.833240229299714e-17,0.44235504,66.07444406476911,7.833240229299714e-17,1667
389,2.908846554927268e-07,3.07608384435743e-07,1.0,1.0,3.0091889285853653e-07,4.6951527e-09,2.908846553065771e-07,6.579251074571278,2.1596861e-08,2.908846553065771e-07,6.579248051040546,9.481621e-07,2.9091572679670767e-07,6.579112437051798,8.86439e-09,2.908846553065771e-07,6.579249914596161,0.6650019,66.1768663100561,7.833240229299714e-17,0.44222757,66.1768663100561,7.833240229299714e-17,1685
33,2.880209335212696e-07,3.043602753291128e-07,1.0,1.0,2.9782453860597547e-07,4.546564e-09,2.880209329191526e-07,6.579251078801125,2.0304014e-08,2.880209329191526e-07,6.5792482375913,9.1621155e-07,2.880516985147999e-07,6.57911699276581,8.8462e-09,2.880209329191526e-07,6.579249916093644,0.66497135,66.26237822439917,6.383782391594647e-17,0.4421869,66.26237822439917,6.383782391594647e-17,1703
527,2.8705491412256864e-07,3.031518422197197e-07,1.0,1.0,2.967130709808592e-07,4.488811e-09,2.8705491441189577e-07,6.579251080402886,1.9472282e-08,2.8705491441189577e-07,6.579248357476104,8.8318393e-07,2.87085576819597e-07,6.5791217422239665,8.825282e-09,2.8705491441189577e-07,6.579249918270179,0.6648941,66.33670292715226,6.383782391594647e-17,0.44208416,66.33670292715226,6.383782391594647e-17,1722
622,2.8623341570546917e-07,3.0208860453530576e-07,1.0,1.0,2.9574652900337113e-07,4.057597e-09,2.8623341610615164e-07,6.5792510929816945,1.8172159e-08,2.8623341610615164e-07,6.5792485466352915,8.516547e-07,2.862618067508369e-07,6.579126297124944,8.757297e-09,2.8623341610615164e-07,6.579249927546456,0.6648543,66.39724193803515,6.383782391594647e-17,0.44203123,66.39724193803515,6.383782391594647e-17,1741
18,2.855581923458418e-07,3.01222579571153e-07,1.0,1.0,2.9495682468102853e-07,3.497803e-09,2.855581918281672e-07,6.579251109363959,1.705439e-08,2.855581918281672e-07,6.579248709628552,8.213135e-07,2.855865154991585e-07,6.579130701407685,8.742973e-09,2.855581918281672e-07,6.579249929158422,0.6648224,66.44478602399369,6.383782391594647e-17,0.44198883,66.44478602399369,6.383782391594647e-17,1760
346,2.853097693125525e-07,3.0080737396111066e-07,1.0,1.0,2.946083321016874e-07,3.075229e-09,2.8530976937058005e-07,6.579251121740112,1.5973455e-08,2.8530976937058005e-07,6.579248867593212,7.932681e-07,2.853358914533417e-07,6.579134784677645,8.897587e-09,2.8530976937058005e-07,6.5792499061153515,0.66480345,66.48227483324786,6.383782391594647e-17,0.4419636,66.48227483324786,6.383782391594647e-17,1779
196,2.8560016730743605e-07,3.009736016522338e-07,1.0,1.0,2.948242279143148e-07,2.614911e-09,2.8560016697481473e-07,6.5792511352394225,1.49007064e-08,2.8560016697481473e-07,6.5792490246747555,7.651431e-07,2.856263156462369e-07,6.579138893785024,8.671577e-09,2.8560016697481473e-07,6.579249939073961,0.6647781,66.51325033077516,6.383782391594647e-17,0.44192994,66.51325033077516,6.383782391594647e-17,1798
514,2.8501381114460715e-07,3.002104658340798e-07,1.0,1.0,2.941318039582908e-07,2.1710775e-09,2.850138112447403e-07,6.579251148263982,1.3794306e-08,2.850138112447403e-07,6.579249186901312,7.365313e-07,2.8503773155785886e-07,6.579143083859604,8.519237e-09,2.850138112447403e-07,6.579249961321677,0.66480184,66.53455629855476,6.383782391594647e-17,0.44196147,66.53455629855476,6.383782391594647e-17,1818
500,2.8550491089030525e-07,3.005712456234209e-07,1.0,1.0,2.9454471173017467e-07,1.7695356e-09,2.8550491089138574e-07,6.579251160051427,1.2876626e-08,2.8550491089138574e-07,6.579249321535508,7.084618e-07,2.8552887242057534e-07,6.579147199807666,8.347797e-09,2.8550491089138574e-07,6.5792499864330525,0.66480744,66.55220387099023,4.934324553889584e-17,0.44196892,66.55220387099023,4.934324553889584e-17,1838
522,2.8538810566406493e-07,3.003333274548293e-07,1.0,1.0,2.9435523873852356e-07,1.739977e-09,2.853881057779987e-07,6.579251160919938,1.2116288e-08,2.853881057779987e-07,6.579249433184387,6.8161944e-07,2.8540987999122606e-07,6.579151141781716,8.099505e-09,2.853881057779987e-07,6.579250022899467,0.66483504,66.56399949292776,4.934324553889584e-17,0.44200563,66.56399949292776,4.934324553889584e-17,1858
319,2.86472913633363e-07,3.0138024678984394e-07,1.0,1.0,2.9541731352725157e-07,1.7103048e-09,2.864729136330449e-07,6.579251161796301,1.1115844e-08,2.864729136330449e-07,6.579249580228412,6.5462154e-07,2.864947706143065e-07,6.579155115173895,7.958988e-09,2.864729136330449e-07,6.579250043647998,0.6648314,66.57087111504366,6.383782391594647e-17,0.44200078,66.57087111504366,6.383782391594647e-17,1878
395,2.8707259662693084e-07,3.0188783025667986e-07,1.0,1.0,2.9596173680478025e-07,1.4446186e-09,2.8707259638608925e-07,6.579251169599624,1.0374606e-08,2.8707259638608925e-07,6.579249689144602,6.2847494e-07,2.8709449911999945e-07,6.579158959724378,7.804829e-09,2.8707259638608925e-07,6.579250066356487,0.6648329,66.57918507032646,6.383782391594647e-17,0.44200277,66.57918507032646,6.383782391594647e-17,1898
405,2.870089252020654e-07,3.0174194627742586e-07,1.0,1.0,2.958487378472817e-07,1.3777708e-09,2.8700892509469573e-07,6.579251171564752,9.55697e-09,2.8700892509469573e-07,6.579249809254852,6.0296975e-07,2.870308229708631e-07,6.57916270933196,7.6306605e-09,2.8700892509469573e-07,6.57925009199514,0.66488206,66.58336117953034,6.383782391594647e-17,0.44206816,66.58336117953034,6.383782391594647e-17,1919
256,2.8725205822796635e-07,3.0189905766505294e-07,1.0,1.0,2.960402578902183e-07,9.920313e-10,2.8725205853253023e-07,6.5792511828928735,8.786174e-09,2.8725205853253023e-07,6.57924992259005,5.77699e-07,2.872717832415229e-07,6.579166431597075,7.511517e-09,2.8725205853253023e-07,6.579250109653094,0.6649129,66.58263100376135,6.383782391594647e-17,0.44210914,66.58263100376135,6.383782391594647e-17,1940
627,2.8898647542143676e-07,3.0362306093799195e-07,1.0,1.0,2.9776842673136986e-07,9.343921e-10,2.889864755352689e-07,6.579251184589436,8.445568e-09,2.889864755352689e-07,6.579249972792223,5.540994e-07,2.8900631934088487e-07,6.579169909151364,7.473773e-09,2.889864755352689e-07,6.579250115383706,0.6648973,66.58285054565376,6.383782391594647e-17,0.44208845,66.58285054565376,6.383782391594647e-17,1961
59,2.890204481792285e-07,3.036237823459933e-07,1.0,1.0,2.9778244867928744e-07,1.2478267e-09,2.8902044808766406e-07,6.579251175396985,8.12588e-09,2.8902044808766406e-07,6.579250019882219,5.318793e-07,2.890380890325812e-07,6.579173181430114,7.309154e-09,2.8902044808766406e-07,6.5792501397022285,0.66495305,66.57892176615421,6.383782391594647e-17,0.44216257,66.57892176615421,6.383782391594647e-17,1982
63,2.88844671372564e-07,3.0334400805428877e-07,1.0,1.0,2.9754427338159887e-07,1.1870043e-09,2.888446712184617e-07,6.579251177186843,7.786184e-09,2.888446712184617e-07,6.579250069889985,5.0951303e-07,2.888623014348114e-07,6.579176473958141,7.2759576e-09,2.888446712184617e-07,6.579250144732757,0.66500515,66.57516696744594,6.383782391594647e-17,0.44223183,66.57516696744594,6.383782391594647e-17,2004
584,2.910260028152786e-07,3.0554301395365353e-07,1.0,1.0,2.9973620949830363e-07,1.1723387e-09,2.9102600290515225e-07,6.579251177625389,7.195922e-09,2.9102600290515225e-07,6.579250156727513,4.880085e-07,2.9104154578419087e-07,6.5791796456261515,7.2100192e-09,2.9102600290515225e-07,6.579250154660119,0.6649928,66.56918345459621,6.383782391594647e-17,0.44221544,66.56918345459621,6.383782391594647e-17,2026
576,2.901051330403409e-07,3.045510930402469e-07,1.0,1.0,2.987727090402845e-07,1.2466899e-09,2.901051325345846e-07,6.579251175451439,6.463779e-09,2.901051325345846e-07,6.579250264271847,4.6684931e-07,2.901206262320967e-07,6.5791827612843266,7.219114e-09,2.901051325345846e-07,6.5792501535223415,0.6650784,66.55974753494803,6.383782391594647e-17,0.4423293,66.55974753494803,6.383782391594647e-17,2048
476,2.92391464176453e-07,3.0687764673565785e-07,1.0,1.0,3.010831737119759e-07,1.2214514e-09,2.923914641955339e-07,6.579251176202216,5.8594196e-09,2.923914641955339e-07,6.579250353140788,4.4699004e-07,2.9240708000041023e-07,6.579185692636048,7.180006e-09,2.923914641955339e-07,6.579250159570252,0.6650728,66.54816612648287,6.383782391594647e-17,0.44232184,66.54816612648287,6.383782391594647e-17,2070
595,2.932919358838372e-07,3.0775201246617976e-07,1.0,1.0,3.0196798183324275e-07,1.059334e-09,2.932919354834171e-07,6.579251180963295,5.4365046e-09,2.932919354834171e-07,6.57925041534869,4.2660463e-07,2.933053616290719e-07,6.5791886977516825,7.149083e-09,2.932919354834171e-07,6.579250164388643,0.66510546,66.53611067603426,6.383782391594647e-17,0.4423653,66.53611067603426,6.383782391594647e-17,2093
