,train_loss,test_loss,train_acc,test_acc,all_loss,percent_x_embed_trivial_rep,percent_y_embed_trivial_rep,percent_unembed_trivial_rep,percent_hidden_x_trivial_rep,percent_hidden_y_trivial_rep,percent_hidden_xy_trivial_rep,total_percent_hidden_trivial_rep,hidden_excluded_loss_trivial_rep,hidden_restricted_loss_trivial_rep,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,percent_x_embed_sign_rep,percent_y_embed_sign_rep,percent_unembed_sign_rep,percent_hidden_x_sign_rep,percent_hidden_y_sign_rep,percent_hidden_xy_sign_rep,total_percent_hidden_sign_rep,hidden_excluded_loss_sign_rep,hidden_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,percent_x_embed_standard_rep,percent_y_embed_standard_rep,percent_unembed_standard_rep,percent_hidden_x_standard_rep,percent_hidden_y_standard_rep,percent_hidden_xy_standard_rep,total_percent_hidden_standard_rep,hidden_excluded_loss_standard_rep,hidden_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,percent_x_embed_standard_sign_rep,percent_y_embed_standard_sign_rep,percent_unembed_standard_sign_rep,percent_hidden_x_standard_sign_rep,percent_hidden_y_standard_sign_rep,percent_hidden_xy_standard_sign_rep,total_percent_hidden_standard_sign_rep,hidden_excluded_loss_standard_sign_rep,hidden_restricted_loss_standard_sign_rep,logit_s5_5d_a_rep_trace_similarity,logit_excluded_loss_s5_5d_a_rep,logit_restricted_loss_s5_5d_a_rep,percent_x_embed_s5_5d_a_rep,percent_y_embed_s5_5d_a_rep,percent_unembed_s5_5d_a_rep,percent_hidden_x_s5_5d_a_rep,percent_hidden_y_s5_5d_a_rep,percent_hidden_xy_s5_5d_a_rep,total_percent_hidden_s5_5d_a_rep,hidden_excluded_loss_s5_5d_a_rep,hidden_restricted_loss_s5_5d_a_rep,logit_s5_5d_b_rep_trace_similarity,logit_excluded_loss_s5_5d_b_rep,logit_restricted_loss_s5_5d_b_rep,percent_x_embed_s5_5d_b_rep,percent_y_embed_s5_5d_b_rep,percent_unembed_s5_5d_b_rep,percent_hidden_x_s5_5d_b_rep,percent_hidden_y_s5_5d_b_rep,percent_hidden_xy_s5_5d_b_rep,total_percent_hidden_s5_5d_b_rep,hidden_excluded_loss_s5_5d_b_rep,hidden_restricted_loss_s5_5d_b_rep,logit_s5_6d_rep_trace_similarity,logit_excluded_loss_s5_6d_rep,logit_restricted_loss_s5_6d_rep,percent_x_embed_s5_6d_rep,percent_y_embed_s5_6d_rep,percent_unembed_s5_6d_rep,percent_hidden_x_s5_6d_rep,percent_hidden_y_s5_6d_rep,percent_hidden_xy_s5_6d_rep,total_percent_hidden_s5_6d_rep,hidden_excluded_loss_s5_6d_rep,hidden_restricted_loss_s5_6d_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,total_hidden_excluded_loss,total_hidden_restricted_loss,test_loss_restricted_loss_ratio,sum_of_squared_weights,percent_hidden_explained,percent_x_embed_explained,percent_y_embed_explained,percent_unembed_explained,epoch
12,4.621562002890216e-05,33.294058973792836,1.0,0.0012731481110677123,19.976453870523375,0.015476108,0.013447223,0.0036329124,3.4463094e-15,3.4463094e-15,3.4463094e-15,1.0338928e-14,0.0004085840827988391,6.021424425821092,0.365905,0.04552995594469898,4.094388466375025,0.093930475,0.09737772,0.03362454,0.031189304,0.033437673,0.024199188,0.088826165,0.04988179061611233,4.195907415670826,0.021734428,0.00015863220339109424,3.6446889262439126,0.12564078,0.13642809,0.14014024,0.054088578,0.058836054,0.0005784318,0.11350307,0.00017320088165678895,3.716338598519959,0.019763688,0.0001416080862426631,3.7406272670868566,0.12939434,0.12689312,0.13365974,0.056417663,0.055159256,0.0005166468,0.11209356,0.00015575937423769094,3.8037414962680205,0.018188223,0.0001684864495795751,3.574954062890739,0.17744991,0.17824244,0.19133848,0.07654342,0.079890706,0.00045688538,0.156891,0.00018387371528455913,3.630760563524423,0.020369515,0.00019719408019963687,3.4347675820031975,0.1798025,0.17844819,0.1972299,0.07820429,0.076608226,0.0005555824,0.1553681,0.00021932764475097934,3.5056096323983805,0.025677327,0.0004308772212703413,2.7538010371771735,0.27830583,0.26916325,0.30037427,0.119763784,0.117710635,0.00083319604,0.23830761,0.0004981451480639868,2.856971270303424,0.1361545,0.13123686119723565,2.9520427334089043,0.13918368469460324,3.125878255135583,10.651105467429257,19215.176,0.20232923,0.21957126,0.2338058,0.17376478,1413
79,4.161430447567047e-05,33.52069830770448,1.0,0.00138888880610466,20.11243563034444,0.015413785,0.013424423,0.0036391192,4.6161343e-15,4.6161343e-15,4.6161343e-15,1.38484025e-14,0.00037542607382146754,6.033072409433557,0.36690328,0.04492421378774516,4.094384171819872,0.093999326,0.09741683,0.033688318,0.031215765,0.033433948,0.024262616,0.08891233,0.049302320963279814,4.196064587454183,0.021773059,0.00014452402847260311,3.634568927425196,0.12567163,0.13642812,0.1401426,0.054095734,0.058835797,0.0005801944,0.113511726,0.00015810554903104984,3.7075229168388097,0.01980542,0.0001289272801228447,3.730904166063475,0.12944594,0.12693016,0.1337044,0.056421783,0.055168323,0.0005186613,0.11210877,0.0001421225158412513,3.795267350206103,0.018199747,0.00015334011565292847,3.565388008850229,0.17738049,0.17821875,0.19129288,0.07649209,0.07985444,0.00045719868,0.15680373,0.0001676593684672111,3.622121623316757,0.020388823,0.0001797891502008542,3.4237400484525784,0.1797915,0.17848964,0.19719085,0.078176014,0.07661834,0.00055622385,0.1553506,0.00020041892624573571,3.495754772153014,0.025698492,0.00039566338309044655,2.7377509800171302,0.27829742,0.26909208,0.30034187,0.11974911,0.117662564,0.00083421345,0.23824589,0.00045880815840829305,2.8426142229256803,0.1368917,0.1307209257621718,2.941936901502384,0.13880521574954308,3.1172701858656295,10.753221988807548,19297.023,0.20242405,0.21967095,0.23384495,0.17383093,1430
395,3.7364576779418135e-05,33.75088242371786,1.0,0.0015046296175569296,20.250544400060303,0.015347412,0.013397466,0.0036424235,3.2332414e-15,3.2332414e-15,3.2332414e-15,9.699724e-15,0.0003441322376371386,6.044360525120743,0.36797184,0.04431378882331624,4.094380162535617,0.09406749,0.097451694,0.03375814,0.031239819,0.033429272,0.02432785,0.08899694,0.04873092887344562,4.196209846772477,0.021816753,0.00013136426309998039,3.624021050905499,0.12571228,0.13643813,0.1401422,0.054107893,0.05883669,0.000582239,0.11352683,0.00014401822387883072,3.6983637587056064,0.019848432,0.00011707971537166668,3.7209486926546385,0.1294904,0.12697022,0.13374777,0.056424588,0.055173468,0.00052069296,0.11211875,0.00012934857201692295,3.7866084530942326,0.018210988,0.00013918433903656682,3.5556709834917952,0.17731662,0.17818284,0.19124086,0.07644574,0.0798119,0.00045755564,0.1567152,0.00015246359256900022,3.6133596313357876,0.020412408,0.00016354698656266656,3.4122427035880953,0.17978519,0.17854574,0.19715473,0.0781497,0.076629795,0.0005569585,0.15533645,0.00018274699406905446,3.4854815608909173,0.02571951,0.00036241587844904055,2.7214409842769345,0.27828053,0.26901394,0.3003139,0.11973183,0.117611535,0.0008351798,0.23817855,0.0004215545127897642,2.828039513638818,0.137683,0.13021295181946588,2.931405120684494,0.13842198284156523,3.1083075807977214,10.858282697703931,19377.285,0.20252377,0.21977976,0.23388982,0.17390034,1448
694,3.3664896770807937e-05,33.9709595956869,1.0,0.00138888880610466,20.382589223372406,0.015289688,0.0133742,0.0036436717,4.1023707e-15,4.1023707e-15,4.1023707e-15,1.2307113e-14,0.0003154712836202983,6.053482867857854,0.36903748,0.04372816286614674,4.094376643119141,0.09413496,0.097496346,0.033830825,0.03126254,0.03342685,0.024390908,0.0890803,0.04819252431187719,4.196298520255876,0.021861006,0.00011978001359979693,3.613745058615645,0.12575427,0.13643688,0.14014238,0.05412378,0.058831867,0.0005843187,0.113539964,0.00013161264706708446,3.6894595095191978,0.019891635,0.00010665726303264432,3.711256854282024,0.12952173,0.12700212,0.13379854,0.056425575,0.05517298,0.0005226646,0.11212122,0.00011807579923879678,3.7781867354805994,0.018221451,0.00012672087678333686,3.54634688292489,0.177246,0.1781476,0.19118705,0.076402955,0.07977006,0.00045792275,0.15663095,0.00013906302610752798,3.6049678103719818,0.020434216,0.00014920892240950757,3.4012325182700978,0.1797741,0.17859563,0.19712138,0.07812386,0.076639034,0.0005576821,0.15532057,0.00016708449823898012,3.4756586641321388,0.025739383,0.0003328428001879274,2.7057853938492684,0.27827927,0.26894718,0.30027616,0.11973137,0.11756015,0.0008360781,0.23812759,0.0003883103806577201,2.814067610476933,0.13847435,0.129736618724268,2.921145735504733,0.1381431581491956,3.0995449182552237,10.95998299479706,19450.73,0.20262027,0.21988922,0.23393323,0.1739732,1466
427,3.0273146328527535e-05,34.19259629966811,1.0,0.00138888880610466,20.515569889055698,0.015237702,0.013356574,0.0036439025,3.643933e-15,3.643933e-15,3.643933e-15,1.09318e-14,0.0002885704317662506,6.06177727895319,0.3701436,0.043112799181818984,4.09437340649513,0.09420882,0.09754768,0.03390954,0.03128604,0.033423558,0.024454873,0.089164466,0.04761807391810787,4.196440551990574,0.021908175,0.00010903658321362331,3.6032239184061434,0.1258108,0.13643053,0.14013377,0.054148316,0.058824312,0.00058658334,0.113559216,0.00012006341889982899,3.680363212194085,0.019936977,9.699750699271149e-05,3.701359225415893,0.12954578,0.12702203,0.13385168,0.05642571,0.055166855,0.00052467495,0.11211724,0.00010763371312297193,3.7695978494476616,0.018233309,0.00011517031064802343,3.5368470108130126,0.17717427,0.17813113,0.19113676,0.07636554,0.0797321,0.00045833245,0.15655597,0.00012660294062346648,3.596421769421143,0.020454815,0.00013586194295784384,3.3902017169335648,0.1797397,0.17865597,0.1970906,0.07809546,0.07664831,0.0005583207,0.15530208,0.00015245690595997095,3.4658249737681612,0.02575859,0.0003051966624787242,2.6900510799166657,0.27828306,0.26885605,0.30023372,0.11974494,0.117491625,0.00083692913,0.23807348,0.00035706688619976837,2.8000371236038,0.1392981,0.12920429424900293,2.910642786810254,0.1378185972048138,3.09064220099527,11.063265844443972,19520.473,0.20272368,0.22001962,0.23397821,0.17404331,1485
595,2.7483373024143015e-05,34.391351400406684,1.0,0.00138888880610466,20.63482183359326,0.015194455,0.013344386,0.0036430073,4.0012943e-15,4.0012943e-15,4.0012943e-15,1.2003883e-14,0.0002663201107068072,6.070233923031238,0.3711645,0.042564157774989876,4.094370742693439,0.09427905,0.09760189,0.033985928,0.031308126,0.033425115,0.02451212,0.08924536,0.047082836979481395,4.1965849741590215,0.021950513,0.00010008517649210927,3.593732661379547,0.12586881,0.1364347,0.14011914,0.054168187,0.058819056,0.00058874127,0.11357599,0.00011044983494826077,3.67217813580071,0.01998036,8.896915990556554e-05,3.692285094988012,0.12957907,0.12704866,0.13390209,0.05643131,0.05516929,0.0005265913,0.11212719,9.89384735645584e-05,3.761730868760262,0.018244542,0.00010557366084968899,3.528245991015156,0.17712146,0.17811154,0.19109198,0.07633762,0.07969939,0.0004587399,0.15649575,0.0001162204183699804,3.5886847322891846,0.020473419,0.00012474765343963669,3.3802506661845757,0.17970172,0.17871371,0.19706543,0.0780671,0.076658875,0.0005588828,0.15528485,0.00014029596481023794,3.456959755589302,0.02577418,0.00028191937849142407,2.6760071740918434,0.27825546,0.26874524,0.30019245,0.11974145,0.11742036,0.0008375995,0.23799941,0.000330677619897644,2.7875273181727263,0.14006045,0.12873263849569289,2.901168613686749,0.1375324128176429,3.0826458252777553,11.156439419149919,19578.826,0.20282134,0.22014786,0.2340366,0.17410506,1503
447,2.4923490825377495e-05,34.589061621962585,1.0,0.0016203703125938773,20.753446942574,0.015150459,0.013332692,0.0036398578,3.2258733e-15,3.2258733e-15,3.2258733e-15,9.67762e-15,0.0002449974969095391,6.076014864653629,0.37221894,0.042012666352591606,4.094368301654555,0.09434871,0.097646266,0.034069184,0.031329755,0.033424746,0.024569044,0.08932354,0.046568628034982046,4.196645656738609,0.021992857,9.176789827000442e-05,3.5842602290717664,0.12594189,0.1364354,0.14010099,0.05418962,0.05881062,0.0005909581,0.1135912,0.00010149151580061344,3.664011609835236,0.020024896,8.152279248760231e-05,3.68316241549163,0.1295962,0.1270967,0.13395268,0.056430142,0.055184055,0.00052857836,0.11214278,9.086122364340292e-05,3.753831999242389,0.018256173,9.666956293222693e-05,3.519654537827546,0.17704481,0.17808646,0.19103816,0.07629884,0.07966805,0.00045913315,0.15642603,0.00010659521457449541,3.580949014110174,0.0204941,0.00011443412890661848,3.3701979609248265,0.17968822,0.178787,0.19703054,0.07804569,0.0766786,0.00055953505,0.15528382,0.00012899336595148563,3.4479997697156946,0.02579136,0.00026015358646212176,2.661909107401794,0.2782298,0.26861542,0.30016857,0.11973463,0.11734169,0.00083835295,0.23791467,0.00030596346813269447,2.774969858922604,0.14085011,0.1282242944798308,2.8917141419148447,0.13722563182214112,3.0745864811499004,11.24998819646999,19631.906,0.20291474,0.2202906,0.23408167,0.17417017,1522
722,2.270376115008682e-05,34.773386494123514,1.0,0.00138888880610466,20.86404097797818,0.015109685,0.013323209,0.0036342922,3.3276492e-15,3.3276492e-15,3.3276492e-15,9.982947e-15,0.00022580776953882667,6.080555243650902,0.3732651,0.04151411131271593,4.094366177203057,0.09442299,0.09767335,0.03415482,0.031352628,0.033419594,0.024622785,0.089395,0.04611940390183008,4.196659292040818,0.02203775,8.448578829288369e-05,3.575093484410218,0.12602895,0.13642523,0.14008838,0.054214284,0.058799263,0.00059331505,0.11360686,9.364253393958717e-05,3.656108861449283,0.020067682,7.498947019255763e-05,3.6745346024317627,0.12960884,0.1271495,0.1340056,0.05642336,0.055205148,0.00053048466,0.112158984,8.375296010602869e-05,3.746368562996908,0.018268552,8.887375547802305e-05,3.511497423854269,0.17694922,0.178084,0.19097897,0.076251574,0.07965025,0.00045956348,0.15636139,9.815627820018018e-05,3.57361553837676,0.0205156,0.00010538751869975142,3.3606251161447926,0.1796845,0.17884798,0.1969895,0.07802849,0.07669769,0.00056020485,0.15528639,0.0001190214139560229,3.4394631604815733,0.025807764,0.00024092800067904892,2.6486726882105653,0.27819577,0.2684968,0.3001485,0.119720705,0.11727003,0.0008390629,0.2378298,0.0002841035212330257,2.7631875601280993,0.14163586,0.12780922871443917,2.882565239095332,0.13700593639445513,3.066749972966276,11.33883974913331,19676.123,0.20300186,0.22045195,0.23409858,0.1742432,1541
679,2.0784339840517296e-05,34.94226508665124,1.0,0.00138888880610466,20.965367365726433,0.015071499,0.013313304,0.003626414,3.0497478e-15,3.0497478e-15,3.0497478e-15,9.149243e-15,0.00020866095884124083,6.0843801452821396,0.37431034,0.04103727303454487,4.09436432686767,0.0944946,0.097690664,0.03424479,0.031374082,0.033413064,0.024672955,0.089460105,0.04568293107937574,4.196581758220455,0.022082753,7.813770834804587e-05,3.566392615128112,0.12610123,0.1364268,0.14008364,0.05423141,0.058794957,0.0005956627,0.113622025,8.676793791838921e-05,3.648615661344824,0.02010661,6.928153607555244e-05,3.6665492218138813,0.12962058,0.12719452,0.13405636,0.05641277,0.055224285,0.00053224736,0.1121693,7.753972916196654e-05,3.739483659595364,0.018283281,8.207469805031552e-05,3.5037007780291733,0.17686309,0.17808995,0.1909205,0.076206036,0.07963461,0.0004600347,0.15630066,9.076869401738151e-05,3.5666053641820517,0.020536032,9.746148559256854e-05,3.3516976667255247,0.17969765,0.17889947,0.1969451,0.07802145,0.07671754,0.0005608597,0.15529986,0.00011026662164354239,3.4315130768468873,0.025824105,0.0002239705998229206,2.6362993150316076,0.27815127,0.26838538,0.30012313,0.119700305,0.117204644,0.00083975674,0.2377447,0.00026479013161041743,2.752175874422017,0.14242305,0.12739919609092057,2.873882438187304,0.13680945459063254,3.0592227700518264,11.421942013742033,19711.344,0.20308213,0.22059584,0.23411748,0.17432843,1560
673,1.904474351365532e-05,35.104088589275676,1.0,0.00138888880610466,21.062460771462405,0.01502464,0.013301736,0.0036155165,3.448618e-15,3.448618e-15,3.448618e-15,1.03458535e-14,0.00019231858336152217,6.085044333538757,0.37540108,0.04053746924905612,4.094362639271346,0.09456354,0.09769892,0.034343068,0.031393662,0.03340328,0.024722418,0.08951936,0.045214584860481646,4.196467995316279,0.02212813,7.231993001541308e-05,3.5578562231530664,0.12616716,0.1364266,0.1400858,0.054243553,0.05879154,0.00059795345,0.11363305,8.045339734558898e-05,3.641261289829149,0.020148586,6.406598082588578e-05,3.6585696954337874,0.1296335,0.12725562,0.134106,0.05639883,0.05524901,0.00053416926,0.11218201,7.184449400037179e-05,3.732612324063829,0.018298466,7.58534102181472e-05,3.496082565368753,0.17678659,0.17809181,0.19086662,0.07616513,0.0796186,0.0004604935,0.15624423,8.400442452509923e-05,3.559758179100967,0.020556718,9.01985625898885e-05,3.342984097215972,0.1797122,0.17893144,0.19690108,0.07801071,0.076731645,0.00056155346,0.15530391,0.00010221437415428897,3.423759115795886,0.025842026,0.00020832867757406817,2.6241545313635775,0.2781123,0.26829398,0.3000819,0.11967903,0.117148295,0.0008406017,0.23766792,0.0002469159386457434,2.741374189437153,0.14324681,0.1268884225243003,2.86536442637679,0.13644915231478508,3.0518016168522646,11.502742640749783,19738.945,0.20315242,0.22073069,0.23412552,0.17442887,1580
642,1.7545240042427703e-05,35.250963125870825,1.0,0.00138888880610466,21.150584893617314,0.014983202,0.013292095,0.0036016048,3.7173066e-15,3.7173066e-15,3.7173066e-15,1.115192e-14,0.00017777771418168788,6.084806267874522,0.3764635,0.04009823460118855,4.094361186046501,0.094618976,0.09771898,0.0344428,0.031409353,0.03340068,0.024768496,0.08957853,0.04480475921639606,4.196435977631533,0.022170786,6.724572948214282e-05,3.5499738690286793,0.1262247,0.13642314,0.14007832,0.05425206,0.058786977,0.00060017145,0.113639206,7.493491740075645e-05,3.634458401738709,0.020191673,5.9535619318232174e-05,3.651002639037411,0.12965626,0.12730244,0.13415831,0.056390993,0.055266738,0.00053610746,0.11219384,6.688985691811233e-05,3.726104734065371,0.018312356,7.043347934618504e-05,3.4891101018336554,0.1767199,0.17808613,0.1908159,0.07612276,0.07960184,0.00046095654,0.15618555,7.81066977560759e-05,3.5534915899489,0.020576863,8.386818101405321e-05,3.3349251639652318,0.17971654,0.17895587,0.19685961,0.077993736,0.0767433,0.0005622582,0.15529929,9.521131317804618e-05,3.41658350383515,0.025862072,0.000194646151294935,2.6127594434816683,0.2780805,0.26822138,0.30004343,0.11965982,0.1171071,0.0008415829,0.2376085,0.00023116282899684343,2.731238054915103,0.14405161,0.1264618405729434,2.8574992271412643,0.1361624039703016,3.0450193804379704,11.576597296008217,19757.016,0.20321774,0.22084367,0.23414212,0.17452112,1600
524,1.6254915858439717e-05,35.38237426956257,1.0,0.0015046296175569296,21.229431063703053,0.014940196,0.013282213,0.0035853784,4.2529562e-15,4.2529562e-15,4.2529562e-15,1.2758869e-14,0.00016505730510101558,6.082542642467506,0.37750587,0.03967511256185362,4.0943599333986995,0.094657265,0.09774178,0.03454564,0.031419594,0.03340169,0.024810273,0.08963156,0.044417986928142195,4.1963485740065085,0.02221082,6.283014588910226e-05,3.542765500185362,0.1262645,0.13640866,0.14007062,0.054253303,0.058779452,0.0006023119,0.11363507,7.013197319943811e-05,3.628250440778815,0.020235136,5.560568950275274e-05,3.6439096853496387,0.1296876,0.1273433,0.13420428,0.05638718,0.05527895,0.00053806126,0.11220419,6.258066529149208e-05,3.7200126935085,0.01832579,6.57249443197127e-05,3.482750483518831,0.17666897,0.17806838,0.19076577,0.076087706,0.079582036,0.00046143818,0.1561312,7.297912846546868e-05,3.547779517914026,0.02059526,7.835400476909423e-05,3.3276300678600554,0.17972377,0.17896852,0.19681807,0.07797871,0.076748155,0.00056290365,0.15528977,8.908786793997514e-05,3.410086448250659,0.025883473,0.00018270489887580932,2.602211068558216,0.2780577,0.26818717,0.3000102,0.11964177,0.11708124,0.00084260426,0.2375656,0.00021741631809314715,2.7218480780936747,0.1448434,0.12603322443014872,2.8503074645829165,0.13590685271484637,3.0387822836236964,11.643602919577932,19765.73,0.20326662,0.22092175,0.23415044,0.17461626,1620
170,1.5145144640090576e-05,35.49710537928733,1.0,0.0015046296175569296,21.298269285629786,0.014900159,0.0132710505,0.003567042,3.690556e-15,3.690556e-15,3.690556e-15,1.1071668e-14,0.00015379856879700935,6.078957070196874,0.37853706,0.03924845118347111,4.094358854150969,0.094689004,0.09776566,0.034651015,0.03142745,0.03340493,0.024848096,0.08968048,0.04401298175272377,4.196212294417453,0.0222505,5.899707454985318e-05,3.5361448812188567,0.12629652,0.1364058,0.14006332,0.054251306,0.058775097,0.000604453,0.11363085,6.59536663377284e-05,3.6225705504443795,0.020277685,5.219750600365782e-05,3.6373923428718062,0.12972069,0.12737533,0.13424695,0.05638456,0.05528919,0.0005398954,0.11221365,5.884107755681305e-05,3.714404401665788,0.018338483,6.163387879366357e-05,3.4770577255953414,0.17660049,0.17805693,0.19072089,0.07604481,0.079567075,0.00046190296,0.1560738,6.85201495979036e-05,3.5426754898079014,0.020616358,7.357685855774585e-05,3.320834303756393,0.17974763,0.17898211,0.19677544,0.07796986,0.07675574,0.00056364137,0.15528923,8.377513789475791e-05,3.4040274382654854,0.02590446,0.0001722548571649728,2.592702099467052,0.27804548,0.26814318,0.29997528,0.11962723,0.117051445,0.00084362185,0.2375223,0.0002053793748572302,2.7133900465614533,0.14562897,0.1255013221226127,2.84370233927661,0.13552105922521251,3.0330238396804017,11.703536554802604,19765.53,0.20331132,0.22098553,0.23417145,0.17471433,1640
269,1.4145037007914434e-05,35.60024994981856,1.0,0.0015046296175569296,21.360155627905463,0.014856344,0.013253725,0.0035462063,3.7718847e-15,3.7718847e-15,3.7718847e-15,1.1315654e-14,0.0001432585112714158,6.0751349602932265,0.37957487,0.03880351724470814,4.094357892705226,0.09471999,0.09776041,0.034761176,0.031438198,0.03339858,0.024882315,0.089719094,0.04362582321171915,4.1960405940597445,0.022296917,5.553358254885034e-05,3.529533113383997,0.12635395,0.13642246,0.14005968,0.054259226,0.05877744,0.0006070104,0.113643676,6.21805910686903e-05,3.616919547676613,0.020323552,4.9107471136973465e-05,3.6310337341988763,0.12974706,0.12741391,0.13429105,0.056376994,0.055302117,0.00054181524,0.11222092,5.544166979658332e-05,3.708929204641649,0.018351123,5.7908591875975526e-05,3.471769585195585,0.17650992,0.17804837,0.19067094,0.07598905,0.07955476,0.00046233388,0.15600614,6.444348488993984e-05,3.5379351450149743,0.020639654,6.923275468694962e-05,3.314331307705886,0.17977723,0.17899658,0.19673945,0.077963695,0.07676035,0.0005643974,0.15528844,7.89281621762324e-05,3.398220683655792,0.025928399,0.00016270946772694935,2.583613607788961,0.27803546,0.26810455,0.29993153,0.11960779,0.117024176,0.00084482954,0.2374768,0.00019436929163447211,2.705303357873195,0.14642231,0.12491698891899705,2.8371061829559787,0.135153459097846,3.0272624229396303,11.759882354450413,19756.262,0.20336276,0.22107394,0.23418286,0.17482086,1661
237,1.3328647368367346e-05,35.68307992699123,1.0,0.0015046296175569296,21.409853287653945,0.014815881,0.013236766,0.003524584,4.337076e-15,4.337076e-15,4.337076e-15,1.3011227e-14,0.00013415094432539686,6.069315792357731,0.3805129,0.0383619506076459,4.09435712087645,0.094735324,0.09773222,0.034865126,0.031443194,0.03338701,0.024907608,0.0897378,0.04322295291249144,4.195952753675531,0.022341147,5.2682715958879566e-05,3.523793645451656,0.12640202,0.1364474,0.14005417,0.054259986,0.058786284,0.00060935674,0.11365563,5.9075237139200935e-05,3.6120145914315684,0.02036882,4.65723924639757e-05,3.6254101396327063,0.12977232,0.12745318,0.13433456,0.05636901,0.055318717,0.00054371974,0.11223145,5.2651811133880205e-05,3.7040937183693505,0.018365232,5.485115492902726e-05,3.4671933192440174,0.17644283,0.17804644,0.19061902,0.075939864,0.07954651,0.00046282008,0.15594919,6.111414000516237e-05,3.533823899203549,0.020662311,6.56546843144411e-05,3.30877467529197,0.17981051,0.17900233,0.19670542,0.07795658,0.07676672,0.0005650387,0.15528834,7.493428172226235e-05,3.393248154195522,0.025950875,0.00015478845407427422,2.5759669569369956,0.2780212,0.26808167,0.2998972,0.11958522,0.11700691,0.0008458699,0.23743801,0.00018523731932119716,2.6984992358891677,0.14714175,0.12423980697435337,2.831380712934404,0.13467703906302192,3.0223391331074456,11.80644472888896,19739.398,0.20339343,0.22113734,0.23417962,0.17491929,1681
417,1.2593769236371638e-05,35.7545866094547,1.0,0.0015046296175569296,21.452757003180622,0.014772886,0.013216437,0.003500122,3.3451237e-15,3.3451237e-15,3.3451237e-15,1.0035371e-14,0.00012527236286933983,6.060295841975625,0.38145417,0.03794362321625401,4.094356435127778,0.09473694,0.09768332,0.034974165,0.031444486,0.033367716,0.024927821,0.08974002,0.042849359511492276,4.195802343958163,0.022390872,5.0108988968589586e-05,3.518146014107683,0.1264684,0.13649482,0.14004716,0.05426944,0.05880256,0.00061181805,0.11368382,5.62699697466363e-05,3.6071771179201937,0.02041706,4.4278577186958905e-05,3.6199816833065026,0.1298027,0.12749448,0.1343843,0.056364514,0.055334,0.00054574985,0.11224426,5.0133023453371504e-05,3.6994348770488794,0.018379062,5.20733075297733e-05,3.4630541183555903,0.17635879,0.17805113,0.19056338,0.07588726,0.07953671,0.00046327614,0.15588725,5.807181854330597e-05,3.5300988425496325,0.020685984,6.240643733366943e-05,3.303611241594198,0.17984651,0.17902088,0.19667137,0.07795024,0.076775126,0.0005657054,0.15529108,7.12970351399249e-05,3.388626264013362,0.025974512,0.00014753913839758617,2.5689092337103636,0.27801383,0.268039,0.29985952,0.11956808,0.116977416,0.0008469079,0.23739241,0.0001768427925444225,2.6922185474624754,0.14786589,0.12361236935960015,2.825747348426397,0.13425759166325746,3.0174323156857663,11.849341714672006,19713.926,0.20342384,0.22120535,0.23417813,0.17502132,1702
409,1.1936535703979243e-05,35.812694452055176,1.0,0.0015046296175569296,21.487621445847466,0.014729093,0.013196041,0.0034731026,4.211111e-15,4.211111e-15,4.211111e-15,1.2633334e-14,0.00011692010171479629,6.050166510984195,0.38239372,0.037523471528996655,4.094355832517446,0.09471694,0.097618386,0.035088822,0.03143804,0.03334259,0.024942927,0.08972356,0.042450784694450884,4.195567140037613,0.022444017,4.779795818006897e-05,3.512743829547196,0.1265501,0.13655356,0.14004491,0.054286603,0.05882184,0.00061443396,0.113722876,5.374552418618897e-05,3.602557557649349,0.020463806,4.2206850574050004e-05,3.61503421768269,0.12982263,0.1275134,0.13443649,0.05635498,0.0553384,0.0005477193,0.112241104,4.7848533059415436e-05,3.6952032466961504,0.018394861,4.957098316190073e-05,3.459240745336204,0.17627397,0.17806399,0.19050488,0.075839356,0.079531,0.00046379678,0.15583415,5.532075518315402e-05,3.5266513295124824,0.020712348,5.948107595540808e-05,3.298775669947637,0.17989583,0.1790413,0.19663453,0.077947356,0.076783344,0.0005664921,0.1552972,6.801958758057026e-05,3.384276458736978,0.02600237,0.0001409955746638399,2.5622670970756927,0.2780114,0.26801336,0.29981726,0.119552106,0.116953075,0.000848136,0.23735331,0.00016925710567903903,2.686299189109088,0.14859097,0.12295630503466531,2.8203589445511352,0.13374505323763172,3.012668956278317,11.887364649681317,19679.41,0.20344643,0.22126703,0.23417194,0.17513373,1724
